round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.09375,0.0,0.3,1.16477,nan,2.99556,7.7
2,0.2975,0.0,0.42131,0.9644,nan,2.99558,15.3
3,0.36875,0.0,0.47849,0.67209,nan,2.99541,23.0
4,0.95375,0.65476,0.10451,0.346,nan,2.99559,30.5
5,0.98625,0.8875,0.03328,0.1999,nan,2.99552,38.0
6,0.995,0.94667,0.016,0.13535,nan,2.99558,45.7
7,1.0,1.0,0.0,0.07369,nan,2.99549,53.4
8,1.0,1.0,0.0,0.05069,nan,2.99552,61.3
9,1.0,1.0,0.0,0.03146,nan,2.99556,69.1
10,0.99875,0.98765,0.0037,0.02788,nan,2.99555,76.8
11,1.0,1.0,0.0,0.02045,nan,2.99555,84.2
12,1.0,1.0,0.0,0.01279,nan,2.99548,91.9
13,1.0,1.0,0.0,0.00885,nan,2.99551,99.4
14,1.0,1.0,0.0,0.00637,nan,2.99559,107.1
15,1.0,1.0,0.0,0.00752,nan,2.99562,114.9
16,1.0,1.0,0.0,0.00381,nan,2.99556,122.5
17,1.0,1.0,0.0,0.00452,nan,2.99552,130.4
18,1.0,1.0,0.0,0.00416,nan,2.99555,138.0
19,1.0,1.0,0.0,0.00213,nan,2.99552,145.7
20,1.0,1.0,0.0,0.0022,nan,2.99551,153.1
21,1.0,1.0,0.0,0.00174,nan,2.99552,160.6
22,1.0,1.0,0.0,0.00158,nan,2.99556,168.4
23,1.0,1.0,0.0,0.00272,nan,2.99559,176.0
24,1.0,1.0,0.0,0.00139,nan,2.99546,184.2
25,1.0,1.0,0.0,0.00137,nan,2.99556,192.3
26,1.0,1.0,0.0,0.00125,nan,2.99555,200.1
27,1.0,1.0,0.0,0.00124,nan,2.99551,207.8
28,1.0,1.0,0.0,0.0011,nan,2.99557,215.4
29,1.0,1.0,0.0,0.00107,nan,2.99559,222.9
30,1.0,1.0,0.0,0.00094,nan,2.99557,230.6
31,1.0,1.0,0.0,0.00093,nan,2.99553,238.2
32,1.0,1.0,0.0,0.0009,nan,2.99538,245.9
33,1.0,1.0,0.0,0.0008,nan,2.99541,253.6
34,1.0,1.0,0.0,0.00074,nan,2.99549,261.3
35,1.0,1.0,0.0,0.00077,nan,2.99561,268.9
36,1.0,1.0,0.0,0.00072,nan,2.99557,276.5
37,1.0,1.0,0.0,0.0007,nan,2.99548,284.1
38,1.0,1.0,0.0,0.00061,nan,2.99557,292.0
39,1.0,1.0,0.0,0.00063,nan,2.99554,299.6
40,1.0,1.0,0.0,0.00059,nan,2.99554,307.4
41,1.0,1.0,0.0,0.00058,nan,2.99554,315.1
42,1.0,1.0,0.0,0.00054,nan,2.9955,322.7
43,1.0,1.0,0.0,0.00053,nan,2.9955,330.6
44,1.0,1.0,0.0,0.00054,nan,2.9955,338.0
45,1.0,1.0,0.0,0.00049,nan,2.99552,345.6
46,1.0,1.0,0.0,0.00048,nan,2.99552,353.5
47,1.0,1.0,0.0,0.00046,nan,2.9955,361.2
48,1.0,1.0,0.0,0.00043,nan,2.99562,368.9
49,1.0,1.0,0.0,0.00042,nan,2.99559,376.6
50,1.0,1.0,0.0,0.00044,nan,2.99553,384.1
