round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.115,0.0,0.3,1.23709,nan,2.99561,7.9
2,0.285,0.0,0.41758,1.04409,nan,2.99561,15.4
3,0.27,0.0,0.35481,0.95675,nan,2.9956,23.2
4,0.5275,0.0,0.45565,0.70853,nan,2.99563,31.0
5,0.72375,0.03158,0.36333,0.34654,nan,2.99562,38.5
6,0.98875,0.89873,0.03019,0.21379,nan,2.99565,46.1
7,0.99875,0.98485,0.00455,0.13983,nan,2.99563,54.0
8,0.99875,0.98734,0.0038,0.09304,nan,2.99562,61.7
9,1.0,1.0,0.0,0.04399,nan,2.99558,69.5
10,1.0,1.0,0.0,0.04312,nan,2.99563,77.1
11,1.0,1.0,0.0,0.02086,nan,2.99561,85.0
12,1.0,1.0,0.0,0.01746,nan,2.99561,92.6
13,1.0,1.0,0.0,0.0128,nan,2.99562,100.3
14,1.0,1.0,0.0,0.00829,nan,2.99562,108.3
15,1.0,1.0,0.0,0.00491,nan,2.9956,116.1
16,1.0,1.0,0.0,0.00733,nan,2.9956,123.9
17,1.0,1.0,0.0,0.00344,nan,2.99564,131.6
18,1.0,1.0,0.0,0.00442,nan,2.99565,139.4
19,1.0,1.0,0.0,0.0027,nan,2.99562,147.1
20,1.0,1.0,0.0,0.00249,nan,2.99563,154.8
21,1.0,1.0,0.0,0.00271,nan,2.99559,162.7
22,1.0,1.0,0.0,0.00195,nan,2.99561,170.5
23,1.0,1.0,0.0,0.0017,nan,2.99564,178.3
24,1.0,1.0,0.0,0.00157,nan,2.99567,186.0
25,1.0,1.0,0.0,0.00152,nan,2.9956,193.7
26,1.0,1.0,0.0,0.00132,nan,2.99563,201.6
27,1.0,1.0,0.0,0.00123,nan,2.99559,209.3
28,1.0,1.0,0.0,0.00118,nan,2.99561,217.0
29,1.0,1.0,0.0,0.00107,nan,2.99564,225.1
30,1.0,1.0,0.0,0.00105,nan,2.99559,232.7
31,1.0,1.0,0.0,0.00093,nan,2.9956,240.6
32,1.0,1.0,0.0,0.00095,nan,2.99561,248.3
33,1.0,1.0,0.0,0.00084,nan,2.99566,256.0
34,1.0,1.0,0.0,0.00086,nan,2.99557,263.8
35,1.0,1.0,0.0,0.0008,nan,2.99564,271.5
36,1.0,1.0,0.0,0.00077,nan,2.99564,279.2
37,1.0,1.0,0.0,0.00074,nan,2.99565,287.0
38,1.0,1.0,0.0,0.0007,nan,2.99564,294.9
39,1.0,1.0,0.0,0.00067,nan,2.99562,302.9
40,1.0,1.0,0.0,0.00064,nan,2.99558,310.6
41,1.0,1.0,0.0,0.00065,nan,2.99565,318.3
42,1.0,1.0,0.0,0.00061,nan,2.99561,326.1
43,1.0,1.0,0.0,0.00062,nan,2.99567,333.8
44,1.0,1.0,0.0,0.00056,nan,2.99561,341.7
45,1.0,1.0,0.0,0.00056,nan,2.99563,349.5
46,1.0,1.0,0.0,0.00053,nan,2.99558,357.5
47,1.0,1.0,0.0,0.00054,nan,2.99567,365.4
48,1.0,1.0,0.0,0.00051,nan,2.9956,373.1
49,1.0,1.0,0.0,0.00048,nan,2.99566,380.8
50,1.0,1.0,0.0,0.00045,nan,2.99563,388.3
