round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.37262,0.0,0.36166,0.19265,nan,2.99573,112.6
2,0.6855,0.00492,0.28369,0.08108,nan,2.99573,227.3
3,0.84037,0.56483,0.1329,0.04849,nan,2.99573,340.8
4,0.872,0.65401,0.11785,0.03608,nan,2.99573,455.1
5,0.91938,0.76127,0.06568,0.03158,nan,2.99573,568.7
6,0.93488,0.85623,0.04697,0.02286,nan,2.99573,681.6
7,0.94312,0.85384,0.03864,0.02526,nan,2.99573,795.3
8,0.94737,0.89354,0.02948,0.02031,nan,2.99573,908.8
9,0.95375,0.90378,0.02866,0.01862,nan,2.99573,1022.5
10,0.9605,0.91001,0.0238,0.01607,nan,2.99573,1139.9
11,0.96288,0.90378,0.02319,0.01631,nan,2.99573,1253.3
12,0.96425,0.92776,0.02061,0.01474,nan,2.99573,1367.0
13,0.96675,0.92269,0.02028,0.01463,nan,2.99573,1480.8
14,0.96513,0.93773,0.01838,0.01239,nan,2.99573,1594.2
15,0.9695,0.93916,0.01545,0.01121,nan,2.99573,1708.4
16,0.96713,0.93544,0.01688,0.01149,nan,2.99573,1822.6
17,0.97037,0.93057,0.01835,0.00845,nan,2.99573,1937.5
18,0.97237,0.94711,0.01663,0.0109,nan,2.99573,2050.7
19,0.9735,0.92776,0.01867,0.01096,nan,2.99573,2164.1
20,0.975,0.95437,0.01365,0.01081,nan,2.99573,2277.5
21,0.97337,0.94423,0.01401,0.00993,nan,2.99573,2390.0
22,0.975,0.95311,0.01049,0.00928,nan,2.99573,2503.2
23,0.97513,0.95818,0.01091,0.00958,nan,2.99573,2619.4
24,0.97513,0.95057,0.01381,0.00772,nan,2.99573,2734.1
25,0.97762,0.95572,0.01256,0.00751,nan,2.99573,2852.2
26,0.97537,0.95507,0.01149,0.00857,nan,2.99573,2968.0
27,0.97713,0.96468,0.00945,0.00637,nan,2.99573,3081.3
28,0.97788,0.96021,0.01167,0.00673,nan,2.99573,3194.9
29,0.97713,0.96064,0.01031,0.00801,nan,2.99573,3308.3
30,0.97688,0.96406,0.01061,0.00678,nan,2.99573,3421.1
31,0.97837,0.95817,0.01205,0.00688,nan,2.99573,3536.2
32,0.97937,0.95818,0.01141,0.00718,nan,2.99573,3651.1
33,0.97688,0.94737,0.01288,0.00752,nan,2.99573,3765.7
34,0.98025,0.9631,0.00839,0.00624,nan,2.99573,3879.3
35,0.97975,0.96064,0.01013,0.00738,nan,2.99573,3993.2
36,0.9795,0.96064,0.00866,0.00643,nan,2.99573,4107.3
37,0.98125,0.96064,0.00983,0.00597,nan,2.99573,4222.1
38,0.98162,0.96556,0.00945,0.0069,nan,2.99573,4335.7
39,0.98175,0.96662,0.01056,0.00603,nan,2.99573,4449.6
40,0.98025,0.95944,0.01137,0.00558,nan,2.99573,4563.5
41,0.98088,0.96534,0.00876,0.00655,nan,2.99573,4679.2
42,0.983,0.96556,0.00872,0.0056,nan,2.99573,4793.5
43,0.98025,0.94352,0.01385,0.00489,nan,2.99573,4906.2
44,0.98225,0.96662,0.00972,0.00479,nan,2.99573,5023.2
45,0.98375,0.9631,0.00999,0.00524,nan,2.99573,5137.8
46,0.98325,0.9631,0.00994,0.00574,nan,2.99573,5251.0
47,0.98337,0.96925,0.00743,0.00618,nan,2.99573,5364.7
48,0.98388,0.97077,0.0091,0.00539,nan,2.99573,5478.2
49,0.98475,0.96831,0.00906,0.00435,nan,2.99573,5593.1
50,0.985,0.96925,0.00801,0.00522,nan,2.99573,5707.0
