round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.40513,0.0,0.37981,0.16512,nan,2.77244,94.2
2,0.53938,0.14891,0.31815,0.06888,nan,2.77245,191.3
3,0.7255,0.14891,0.26931,0.04669,nan,2.77245,297.0
4,0.86513,0.6932,0.1021,0.03459,nan,2.77232,387.7
5,0.91125,0.74227,0.07677,0.03048,nan,2.7725,479.6
6,0.93063,0.81767,0.05472,0.02426,nan,2.77246,571.4
7,0.93425,0.87069,0.04126,0.02544,nan,2.77249,662.2
8,0.93425,0.74375,0.06856,0.01954,nan,2.77226,755.5
9,0.94425,0.7425,0.06852,0.01704,nan,2.77247,846.3
10,0.95112,0.81875,0.04791,0.01392,nan,2.77236,936.8
11,0.95875,0.89409,0.03003,0.01636,nan,2.77252,1029.4
12,0.95225,0.88054,0.03917,0.01551,nan,2.77242,1120.7
13,0.96488,0.92734,0.02185,0.01505,nan,2.77238,1212.0
14,0.9635,0.9125,0.02705,0.0138,nan,2.77226,1305.2
15,0.964,0.89778,0.02583,0.01412,nan,2.77247,1398.8
16,0.96975,0.93125,0.01746,0.01014,nan,2.77243,1491.9
17,0.9685,0.94212,0.01741,0.01446,nan,2.7724,1582.9
18,0.97013,0.93814,0.01896,0.01157,nan,2.77248,1673.7
19,0.96962,0.94828,0.01517,0.01073,nan,2.77236,1764.3
20,0.96888,0.94212,0.01602,0.01046,nan,2.77246,1855.1
21,0.971,0.93299,0.01746,0.0094,nan,2.77246,1953.7
22,0.9685,0.91502,0.02077,0.00871,nan,2.77234,2045.3
23,0.97088,0.93814,0.01603,0.00988,nan,2.77236,2136.5
24,0.97362,0.93428,0.01757,0.00729,nan,2.77247,2227.7
25,0.97475,0.92625,0.0184,0.00712,nan,2.77237,2318.9
26,0.97413,0.92125,0.02111,0.00744,nan,2.77241,2409.9
27,0.9735,0.91625,0.02199,0.00829,nan,2.77229,2502.2
28,0.97513,0.94588,0.01507,0.00696,nan,2.77237,2598.5
29,0.976,0.9475,0.01347,0.00843,nan,2.77247,2689.3
30,0.97575,0.96247,0.01078,0.00965,nan,2.77248,2782.2
31,0.97913,0.96182,0.01022,0.00691,nan,2.77245,2874.5
32,0.97662,0.94951,0.01344,0.00803,nan,2.77236,2964.8
33,0.97837,0.95619,0.01047,0.00656,nan,2.77244,3056.1
34,0.97837,0.93875,0.01566,0.00701,nan,2.77248,3147.1
35,0.97637,0.93,0.02161,0.00571,nan,2.77243,3243.0
36,0.97788,0.93375,0.01818,0.00671,nan,2.77248,3347.1
37,0.9785,0.9549,0.01168,0.00689,nan,2.77237,3439.0
38,0.97837,0.95813,0.01151,0.00703,nan,2.77241,3531.0
39,0.97813,0.93966,0.01538,0.00699,nan,2.77237,3621.6
40,0.98025,0.95232,0.01369,0.00492,nan,2.7724,3715.1
41,0.97975,0.96005,0.01107,0.00713,nan,2.77245,3807.6
42,0.9795,0.95619,0.01339,0.00515,nan,2.77243,3900.7
43,0.98037,0.95876,0.01089,0.00619,nan,2.77244,3991.8
44,0.979,0.95375,0.01303,0.00536,nan,2.77242,4082.9
45,0.98037,0.95619,0.01175,0.0055,nan,2.77243,4173.7
46,0.97962,0.95375,0.01213,0.0065,nan,2.77233,4264.8
47,0.98175,0.95375,0.01269,0.00474,nan,2.77238,4356.8
48,0.98175,0.96263,0.01155,0.00596,nan,2.77249,4446.7
49,0.98162,0.94875,0.01269,0.00482,nan,2.77238,4537.5
50,0.98337,0.96125,0.00908,0.00623,nan,2.77241,4630.4
