round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.36375,0.0,0.40873,0.16096,nan,2.89019,103.0
2,0.5235,0.00121,0.38921,0.07648,nan,2.8901,205.7
3,0.81588,0.59742,0.12499,0.0493,nan,2.89003,309.1
4,0.83775,0.23492,0.21015,0.03842,nan,2.89018,414.9
5,0.91887,0.8275,0.05549,0.02825,nan,2.89018,517.8
6,0.91263,0.70475,0.0798,0.0269,nan,2.89018,624.9
7,0.93888,0.8518,0.04685,0.01968,nan,2.8901,729.7
8,0.93963,0.83376,0.05308,0.01891,nan,2.89014,835.2
9,0.94388,0.84923,0.04258,0.01818,nan,2.89019,938.3
10,0.95725,0.905,0.02419,0.01637,nan,2.89014,1041.2
11,0.95737,0.91,0.02614,0.01671,nan,2.89007,1144.0
12,0.95813,0.90979,0.02698,0.01471,nan,2.89025,1248.5
13,0.9575,0.85567,0.03813,0.01262,nan,2.89019,1350.9
14,0.96088,0.86125,0.03658,0.01268,nan,2.89013,1453.3
15,0.96313,0.89562,0.03216,0.01211,nan,2.89014,1557.4
16,0.9625,0.87,0.03385,0.01182,nan,2.89014,1660.7
17,0.96862,0.925,0.01985,0.01056,nan,2.89025,1763.9
18,0.97013,0.94201,0.01535,0.01214,nan,2.89017,1867.0
19,0.97025,0.91624,0.0242,0.01015,nan,2.89012,1971.8
20,0.97175,0.93625,0.01782,0.00859,nan,2.8901,2074.9
21,0.97013,0.92268,0.02089,0.0097,nan,2.89021,2177.9
22,0.97313,0.93041,0.01822,0.00939,nan,2.89018,2281.2
23,0.9735,0.9425,0.01547,0.00895,nan,2.89015,2386.5
24,0.97437,0.94201,0.01378,0.00859,nan,2.89025,2491.2
25,0.9755,0.95375,0.01229,0.00869,nan,2.89021,2595.2
26,0.97113,0.91237,0.02496,0.0074,nan,2.89027,2698.6
27,0.97337,0.92118,0.02105,0.0086,nan,2.89012,2801.2
28,0.97713,0.95125,0.01246,0.0088,nan,2.89021,2903.8
29,0.97613,0.9549,0.01191,0.00713,nan,2.89014,3009.2
30,0.977,0.95619,0.0112,0.00713,nan,2.89015,3112.1
31,0.978,0.95747,0.01219,0.00706,nan,2.89014,3214.6
32,0.9765,0.94974,0.01423,0.00799,nan,2.89016,3319.2
33,0.97888,0.95625,0.01143,0.00712,nan,2.89021,3423.2
34,0.97675,0.95876,0.01099,0.00631,nan,2.89006,3526.3
35,0.97837,0.9549,0.01155,0.00655,nan,2.89018,3629.2
36,0.979,0.945,0.01274,0.00648,nan,2.89014,3732.6
37,0.97837,0.96247,0.01023,0.00714,nan,2.89015,3835.2
38,0.97813,0.9625,0.01047,0.00725,nan,2.89017,3937.8
39,0.97762,0.945,0.01553,0.00541,nan,2.89023,4041.7
40,0.98037,0.965,0.00884,0.00661,nan,2.89025,4144.5
41,0.98188,0.96521,0.00934,0.0059,nan,2.89015,4249.8
42,0.98075,0.95125,0.0147,0.00623,nan,2.89016,4355.5
43,0.98262,0.95375,0.01203,0.00575,nan,2.89015,4458.8
44,0.98213,0.95625,0.00956,0.00476,nan,2.89021,4562.3
45,0.98025,0.94,0.01622,0.00531,nan,2.8901,4665.0
46,0.982,0.95232,0.01221,0.00579,nan,2.89025,4768.4
47,0.98175,0.96429,0.00832,0.00545,nan,2.89023,4870.6
48,0.9815,0.95125,0.01169,0.00593,nan,2.89022,4973.1
49,0.98188,0.95875,0.01141,0.00515,nan,2.89007,5077.3
50,0.98188,0.95375,0.01192,0.00494,nan,2.89011,5181.7
