round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.115,0.0,0.3,1.23397,nan,2.99567,7.7
2,0.20375,0.0,0.38481,1.03055,nan,2.99558,15.5
3,0.1475,0.0,0.31251,1.00215,nan,2.99563,23.1
4,0.5075,0.0,0.44315,0.67322,nan,2.99556,30.8
5,0.94125,0.5942,0.13193,0.42889,nan,2.99566,38.5
6,0.99125,0.92632,0.02211,0.20579,nan,2.99563,46.1
7,0.9925,0.97826,0.00893,0.13565,nan,2.99563,53.9
8,1.0,1.0,0.0,0.07517,nan,2.99565,61.4
9,1.0,1.0,0.0,0.04947,nan,2.99564,69.1
10,1.0,1.0,0.0,0.0341,nan,2.99559,76.7
11,1.0,1.0,0.0,0.02623,nan,2.99559,84.3
12,1.0,1.0,0.0,0.02113,nan,2.99562,92.4
13,1.0,1.0,0.0,0.0135,nan,2.99562,100.0
14,1.0,1.0,0.0,0.00815,nan,2.9956,107.7
15,1.0,1.0,0.0,0.00676,nan,2.9956,115.6
16,1.0,1.0,0.0,0.00471,nan,2.99561,123.5
17,1.0,1.0,0.0,0.00571,nan,2.99564,131.5
18,1.0,1.0,0.0,0.00301,nan,2.99562,139.3
19,1.0,1.0,0.0,0.00262,nan,2.99565,146.9
20,1.0,1.0,0.0,0.00223,nan,2.99563,154.8
21,1.0,1.0,0.0,0.00205,nan,2.99565,162.4
22,1.0,1.0,0.0,0.00193,nan,2.99565,170.1
23,1.0,1.0,0.0,0.00177,nan,2.99564,177.9
24,1.0,1.0,0.0,0.00157,nan,2.99565,185.9
25,1.0,1.0,0.0,0.00144,nan,2.99565,193.8
26,1.0,1.0,0.0,0.00136,nan,2.99564,201.6
27,1.0,1.0,0.0,0.00124,nan,2.99564,209.3
28,1.0,1.0,0.0,0.00124,nan,2.99563,216.9
29,1.0,1.0,0.0,0.00102,nan,2.99557,224.7
30,1.0,1.0,0.0,0.00105,nan,2.99564,232.5
31,1.0,1.0,0.0,0.00092,nan,2.99557,240.3
32,1.0,1.0,0.0,0.00095,nan,2.99566,248.1
33,1.0,1.0,0.0,0.00089,nan,2.99561,255.9
34,1.0,1.0,0.0,0.00085,nan,2.99559,263.4
35,1.0,1.0,0.0,0.00081,nan,2.99566,271.1
36,1.0,1.0,0.0,0.00076,nan,2.99563,278.7
37,1.0,1.0,0.0,0.0007,nan,2.99561,286.4
38,1.0,1.0,0.0,0.00068,nan,2.99562,294.1
39,1.0,1.0,0.0,0.00065,nan,2.99561,301.7
40,1.0,1.0,0.0,0.00065,nan,2.99562,309.3
41,1.0,1.0,0.0,0.00062,nan,2.9956,316.9
42,1.0,1.0,0.0,0.0006,nan,2.99562,324.7
43,1.0,1.0,0.0,0.00058,nan,2.99561,332.6
44,1.0,1.0,0.0,0.00055,nan,2.99563,340.2
45,1.0,1.0,0.0,0.00056,nan,2.99566,347.9
46,1.0,1.0,0.0,0.00051,nan,2.99562,355.8
47,1.0,1.0,0.0,0.00051,nan,2.99567,363.6
48,1.0,1.0,0.0,0.00047,nan,2.99564,371.1
49,1.0,1.0,0.0,0.00044,nan,2.99559,378.9
50,1.0,1.0,0.0,0.00044,nan,2.9956,386.8
