round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.2075,0.0,0.39754,1.11883,nan,2.9956,7.4
2,0.205,0.0,0.3547,0.94943,nan,2.99553,15.0
3,0.4775,0.0,0.44195,0.63358,nan,2.99553,22.6
4,0.93125,0.5443,0.13718,0.29633,nan,2.99559,30.2
5,0.93625,0.36842,0.18857,0.17359,nan,2.99548,37.7
6,1.0,1.0,0.0,0.10975,nan,2.99559,45.5
7,1.0,1.0,0.0,0.07084,nan,2.99559,53.1
8,1.0,1.0,0.0,0.04534,nan,2.99556,60.8
9,1.0,1.0,0.0,0.03675,nan,2.99559,68.5
10,1.0,1.0,0.0,0.02746,nan,2.99556,76.3
11,1.0,1.0,0.0,0.02135,nan,2.99554,84.2
12,1.0,1.0,0.0,0.01289,nan,2.99555,91.9
13,1.0,1.0,0.0,0.01218,nan,2.99553,99.6
14,1.0,1.0,0.0,0.01706,nan,2.99561,107.1
15,1.0,1.0,0.0,0.00791,nan,2.99554,114.7
16,1.0,1.0,0.0,0.00862,nan,2.99556,122.3
17,1.0,1.0,0.0,0.00499,nan,2.99556,129.7
18,1.0,1.0,0.0,0.0044,nan,2.99552,137.6
19,1.0,1.0,0.0,0.00239,nan,2.9956,145.3
20,1.0,1.0,0.0,0.00387,nan,2.99557,154.6
21,1.0,1.0,0.0,0.00387,nan,2.99555,163.4
22,1.0,1.0,0.0,0.00168,nan,2.99559,171.4
23,1.0,1.0,0.0,0.00173,nan,2.99557,179.3
24,1.0,1.0,0.0,0.00142,nan,2.99556,187.1
25,1.0,1.0,0.0,0.00142,nan,2.99553,194.9
26,1.0,1.0,0.0,0.00132,nan,2.99554,202.7
27,1.0,1.0,0.0,0.0012,nan,2.99553,210.5
28,1.0,1.0,0.0,0.00113,nan,2.99555,218.3
29,1.0,1.0,0.0,0.00104,nan,2.99553,225.8
30,1.0,1.0,0.0,0.00093,nan,2.99553,233.4
31,1.0,1.0,0.0,0.00096,nan,2.99557,240.9
32,1.0,1.0,0.0,0.00091,nan,2.99558,248.6
33,1.0,1.0,0.0,0.00088,nan,2.9956,256.0
34,1.0,1.0,0.0,0.00086,nan,2.99555,263.8
35,1.0,1.0,0.0,0.00075,nan,2.99554,271.6
36,1.0,1.0,0.0,0.00078,nan,2.99547,279.2
37,1.0,1.0,0.0,0.00075,nan,2.99552,286.7
38,1.0,1.0,0.0,0.00069,nan,2.99549,294.5
39,1.0,1.0,0.0,0.00071,nan,2.99552,302.0
40,1.0,1.0,0.0,0.00063,nan,2.9956,309.8
41,1.0,1.0,0.0,0.00058,nan,2.99558,317.6
42,1.0,1.0,0.0,0.00059,nan,2.99559,325.2
43,1.0,1.0,0.0,0.00057,nan,2.99559,333.0
44,1.0,1.0,0.0,0.00054,nan,2.99549,340.6
45,1.0,1.0,0.0,0.00057,nan,2.9955,348.3
46,1.0,1.0,0.0,0.00054,nan,2.99562,355.9
47,1.0,1.0,0.0,0.00052,nan,2.99557,363.3
48,1.0,1.0,0.0,0.00049,nan,2.99553,371.0
49,1.0,1.0,0.0,0.00048,nan,2.99558,378.6
50,1.0,1.0,0.0,0.00044,nan,2.99555,386.4
