round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.115,0.0,0.3,1.24204,nan,2.99562,7.6
2,0.10625,0.0,0.3,1.04729,nan,2.99563,15.3
3,0.10875,0.0,0.29828,0.99439,nan,2.99563,23.1
4,0.46875,0.0,0.45952,0.7444,nan,2.99566,31.0
5,0.68125,0.0,0.43209,0.38535,nan,2.9956,38.6
6,0.88375,0.67089,0.13683,0.23521,nan,2.9956,46.7
7,0.9975,0.97895,0.00632,0.1279,nan,2.99556,54.3
8,1.0,1.0,0.0,0.09449,nan,2.99567,62.1
9,1.0,1.0,0.0,0.05529,nan,2.99562,69.8
10,1.0,1.0,0.0,0.03542,nan,2.99565,77.4
11,1.0,1.0,0.0,0.02355,nan,2.99559,85.3
12,1.0,1.0,0.0,0.0229,nan,2.99563,93.2
13,1.0,1.0,0.0,0.01176,nan,2.99563,101.1
14,1.0,1.0,0.0,0.00772,nan,2.99558,108.6
15,1.0,1.0,0.0,0.0051,nan,2.99563,116.4
16,1.0,1.0,0.0,0.005,nan,2.99562,123.8
17,1.0,1.0,0.0,0.00543,nan,2.99564,131.4
18,1.0,1.0,0.0,0.0031,nan,2.99564,139.0
19,1.0,1.0,0.0,0.00269,nan,2.99566,146.6
20,1.0,1.0,0.0,0.00361,nan,2.99563,154.2
21,1.0,1.0,0.0,0.0023,nan,2.99562,161.8
22,1.0,1.0,0.0,0.00198,nan,2.99562,169.4
23,1.0,1.0,0.0,0.00173,nan,2.99565,176.9
24,1.0,1.0,0.0,0.00174,nan,2.9956,184.5
25,1.0,1.0,0.0,0.00144,nan,2.99558,192.1
26,1.0,1.0,0.0,0.00139,nan,2.99563,199.7
27,1.0,1.0,0.0,0.00138,nan,2.99566,207.4
28,1.0,1.0,0.0,0.00124,nan,2.99566,215.2
29,1.0,1.0,0.0,0.00115,nan,2.99564,222.8
30,1.0,1.0,0.0,0.00106,nan,2.99562,230.5
31,1.0,1.0,0.0,0.00097,nan,2.99562,238.1
32,1.0,1.0,0.0,0.00096,nan,2.99562,245.8
33,1.0,1.0,0.0,0.00087,nan,2.99565,253.5
34,1.0,1.0,0.0,0.00086,nan,2.99566,261.2
35,1.0,1.0,0.0,0.00082,nan,2.99558,268.9
36,1.0,1.0,0.0,0.00083,nan,2.99567,276.8
37,1.0,1.0,0.0,0.00072,nan,2.9956,287.0
38,1.0,1.0,0.0,0.00074,nan,2.99567,294.9
39,1.0,1.0,0.0,0.00069,nan,2.99562,302.8
40,1.0,1.0,0.0,0.00066,nan,2.99563,310.4
41,1.0,1.0,0.0,0.00061,nan,2.9956,318.0
42,1.0,1.0,0.0,0.00059,nan,2.9956,325.6
43,1.0,1.0,0.0,0.00056,nan,2.99561,333.3
44,1.0,1.0,0.0,0.00061,nan,2.99564,341.0
45,1.0,1.0,0.0,0.00055,nan,2.99564,349.0
46,1.0,1.0,0.0,0.00054,nan,2.99567,356.7
47,1.0,1.0,0.0,0.00052,nan,2.99559,364.2
48,1.0,1.0,0.0,0.00051,nan,2.99568,371.9
49,1.0,1.0,0.0,0.00047,nan,2.99562,379.4
50,1.0,1.0,0.0,0.00049,nan,2.99563,387.1
