round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.26412,0.0,0.39149,0.15371,nan,2.48465,68.6
2,0.61875,0.02525,0.37891,0.06978,nan,2.48476,139.4
3,0.72488,0.00387,0.28653,0.04621,nan,2.48456,208.6
4,0.76575,0.0,0.29209,0.03864,nan,2.48463,277.1
5,0.89938,0.75862,0.07305,0.03097,nan,2.48481,346.0
6,0.86687,0.25375,0.21068,0.02682,nan,2.48474,415.5
7,0.937,0.83892,0.04867,0.01912,nan,2.48476,485.1
8,0.9305,0.7675,0.07035,0.01793,nan,2.48473,553.8
9,0.92512,0.79875,0.07444,0.01771,nan,2.48461,623.7
10,0.93937,0.78448,0.05734,0.02117,nan,2.48476,695.3
11,0.94775,0.8475,0.047,0.01656,nan,2.48476,765.4
12,0.9565,0.89286,0.0342,0.01312,nan,2.48477,836.9
13,0.94975,0.867,0.04371,0.01575,nan,2.48477,905.5
14,0.95988,0.8875,0.03476,0.01441,nan,2.48469,976.9
15,0.96075,0.88402,0.03055,0.01158,nan,2.48476,1046.7
16,0.96188,0.88273,0.03371,0.01074,nan,2.48479,1119.0
17,0.95688,0.82266,0.04657,0.01181,nan,2.48483,1188.3
18,0.96788,0.92875,0.0174,0.01193,nan,2.4848,1257.2
19,0.96325,0.883,0.02958,0.0145,nan,2.48466,1327.5
20,0.9615,0.91133,0.02473,0.01123,nan,2.4847,1396.5
21,0.97062,0.93,0.01857,0.01008,nan,2.48481,1465.0
22,0.968,0.90979,0.02879,0.00872,nan,2.48472,1535.9
23,0.96637,0.92118,0.02301,0.01109,nan,2.48469,1604.8
24,0.9705,0.9175,0.02218,0.00794,nan,2.48476,1673.5
25,0.97225,0.94189,0.01605,0.00942,nan,2.48473,1742.7
26,0.97475,0.94125,0.01435,0.00904,nan,2.4845,1811.9
27,0.96988,0.8982,0.02777,0.00963,nan,2.48476,1881.3
28,0.9735,0.94951,0.01588,0.00714,nan,2.48455,1950.5
29,0.96888,0.88918,0.0292,0.00839,nan,2.4847,2020.7
30,0.97575,0.9433,0.01547,0.0078,nan,2.48468,2089.3
31,0.97613,0.9475,0.01315,0.00788,nan,2.48472,2158.6
32,0.97613,0.94125,0.01784,0.00689,nan,2.48478,2227.2
33,0.97725,0.95876,0.01245,0.00758,nan,2.48479,2296.4
34,0.97713,0.94974,0.01384,0.00514,nan,2.48479,2366.4
35,0.97688,0.954,0.01433,0.00613,nan,2.48474,2438.4
36,0.97988,0.97,0.00823,0.00713,nan,2.48464,2509.8
37,0.98025,0.95125,0.01541,0.00647,nan,2.48474,2580.2
38,0.98025,0.96125,0.01049,0.00758,nan,2.48468,2649.2
39,0.98025,0.95625,0.01293,0.00643,nan,2.48474,2718.2
40,0.97662,0.92611,0.01943,0.00751,nan,2.48476,2787.5
41,0.98025,0.95074,0.01321,0.00744,nan,2.48477,2856.4
42,0.98113,0.96125,0.01236,0.00471,nan,2.48458,2925.8
43,0.97962,0.96,0.01138,0.00671,nan,2.48465,2995.2
44,0.9815,0.95625,0.01325,0.00483,nan,2.48467,3066.5
45,0.97937,0.94,0.01592,0.0052,nan,2.48476,3135.7
46,0.9835,0.96,0.01018,0.00654,nan,2.48471,3204.2
47,0.976,0.95635,0.01556,0.00519,nan,2.48482,3272.4
48,0.98188,0.95375,0.01235,0.00459,nan,2.48478,3343.5
49,0.98125,0.95125,0.01313,0.00672,nan,2.48471,3413.2
50,0.98037,0.95232,0.01434,0.00487,nan,2.48474,3482.8
