round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.30438,0.0,0.37306,0.16935,nan,2.48468,68.9
2,0.64825,0.0,0.35008,0.07002,nan,2.4846,137.4
3,0.77425,0.15245,0.23826,0.05197,nan,2.48467,205.8
4,0.84088,0.50796,0.16048,0.02929,nan,2.48473,274.7
5,0.90375,0.78988,0.05621,0.03649,nan,2.48477,343.1
6,0.91438,0.83075,0.05802,0.02619,nan,2.48458,411.4
7,0.92,0.78825,0.06629,0.02132,nan,2.48459,481.5
8,0.93063,0.85802,0.03699,0.02393,nan,2.48466,550.2
9,0.93912,0.84063,0.0445,0.0178,nan,2.48468,618.7
10,0.9425,0.85888,0.04028,0.01493,nan,2.48461,688.3
11,0.94125,0.81022,0.05448,0.0183,nan,2.48468,757.6
12,0.93912,0.84047,0.04971,0.01244,nan,2.48469,826.4
13,0.9505,0.88808,0.03319,0.01773,nan,2.48474,899.8
14,0.95037,0.84047,0.04094,0.01081,nan,2.48476,970.9
15,0.9565,0.88738,0.03327,0.01512,nan,2.48468,1040.1
16,0.95575,0.89294,0.02799,0.01332,nan,2.48477,1108.3
17,0.95937,0.92944,0.02085,0.01045,nan,2.48472,1176.8
18,0.95562,0.8255,0.04644,0.01014,nan,2.48463,1245.6
19,0.96125,0.90511,0.02579,0.00986,nan,2.48452,1314.5
20,0.95788,0.8236,0.04628,0.01014,nan,2.4847,1382.7
21,0.95762,0.87226,0.03697,0.0106,nan,2.48467,1453.9
22,0.96437,0.91958,0.02528,0.01075,nan,2.4848,1523.9
23,0.96613,0.93069,0.02098,0.01126,nan,2.48464,1592.4
24,0.96613,0.93688,0.01995,0.01023,nan,2.48473,1660.4
25,0.9655,0.92092,0.02163,0.0084,nan,2.48476,1729.3
26,0.96775,0.94647,0.01289,0.01195,nan,2.48471,1800.5
27,0.97137,0.93674,0.01742,0.00889,nan,2.48466,1870.4
28,0.96562,0.91727,0.0236,0.00926,nan,2.48471,1939.3
29,0.96188,0.87835,0.03663,0.0092,nan,2.48468,2007.4
30,0.97175,0.94307,0.01707,0.00743,nan,2.4848,2076.8
31,0.96537,0.89173,0.03061,0.00944,nan,2.48478,2145.0
32,0.973,0.94554,0.01536,0.00928,nan,2.48474,2216.6
33,0.9725,0.9505,0.01373,0.00623,nan,2.48481,2285.5
34,0.975,0.95331,0.01379,0.0085,nan,2.48464,2354.0
35,0.9725,0.94007,0.01678,0.00708,nan,2.48477,2423.4
36,0.974,0.93645,0.01951,0.00724,nan,2.48472,2492.6
37,0.97313,0.95012,0.0148,0.00697,nan,2.48473,2561.3
38,0.97613,0.94431,0.01502,0.00682,nan,2.48462,2631.8
39,0.97688,0.95864,0.01158,0.00784,nan,2.48458,2707.0
40,0.97688,0.95173,0.01303,0.00534,nan,2.48473,2778.3
41,0.97788,0.94404,0.01486,0.00743,nan,2.48473,2846.8
42,0.97762,0.94891,0.01436,0.00626,nan,2.48476,2915.5
43,0.9795,0.95668,0.01249,0.00505,nan,2.48468,2984.2
44,0.9775,0.94647,0.01504,0.00626,nan,2.48464,3053.1
45,0.97762,0.94526,0.01354,0.00733,nan,2.48482,3121.3
46,0.97962,0.95499,0.01218,0.00515,nan,2.48479,3190.1
47,0.97625,0.93674,0.01768,0.00484,nan,2.48463,3259.4
48,0.9785,0.95255,0.01195,0.007,nan,2.48476,3328.2
49,0.97588,0.93431,0.017,0.00544,nan,2.4848,3396.1
50,0.979,0.95792,0.01145,0.00562,nan,2.48465,3464.4
