round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.55,0.00284,0.34981,0.31002,0.0568,3.66574,148.5
2,0.8215,0.51942,0.1336,0.13788,0.05538,3.67205,283.4
3,0.82737,0.60171,0.13358,0.08698,0.07372,3.66765,417.0
4,0.86438,0.67893,0.10369,0.06586,0.08826,3.66187,549.4
5,0.89225,0.70337,0.08395,0.05406,0.0928,3.67042,680.1
6,0.92138,0.85363,0.04368,0.04438,0.09573,3.67316,815.3
7,0.92525,0.86658,0.03996,0.03734,0.11463,3.66869,946.5
8,0.937,0.88212,0.0374,0.03714,0.10383,3.67579,1078.3
9,0.9385,0.86399,0.03407,0.03374,0.11086,3.67379,1211.8
10,0.94363,0.86658,0.03352,0.03292,0.12532,3.6707,1344.4
11,0.94337,0.85622,0.03699,0.02691,0.0852,3.68185,1476.3
12,0.95025,0.89767,0.02664,0.02615,0.0686,3.6846,1608.2
13,0.95375,0.90155,0.02643,0.02309,0.07568,3.68378,1740.6
14,0.95713,0.92125,0.02168,0.02389,0.08354,3.68297,1871.7
15,0.95713,0.9171,0.02381,0.0213,0.0676,3.685,2002.8
16,0.9585,0.92098,0.02163,0.02115,0.06707,3.68533,2134.6
17,0.96075,0.92746,0.01995,0.02125,0.06865,3.68519,2265.4
18,0.96225,0.93394,0.01792,0.01884,0.09426,3.68129,2396.9
19,0.96375,0.93875,0.01832,0.02041,0.08003,3.68399,2530.2
20,0.96488,0.94375,0.01723,0.01791,0.06713,3.68558,2663.7
21,0.96475,0.9366,0.01895,0.01854,0.07933,3.68398,2796.0
22,0.96688,0.9375,0.01795,0.01519,0.0564,3.68662,2928.6
23,0.96788,0.94924,0.01493,0.01855,0.0732,3.6849,3059.6
24,0.96862,0.94162,0.01517,0.01514,0.06442,3.68591,3192.7
25,0.97088,0.9425,0.01569,0.01608,0.04654,3.68743,3323.8
26,0.97188,0.95051,0.01461,0.01483,0.0447,3.68755,3458.7
27,0.97213,0.935,0.01771,0.01285,0.06192,3.6862,3590.5
28,0.97225,0.94125,0.01541,0.01343,0.05644,3.6867,3722.3
29,0.9725,0.95574,0.01217,0.0141,0.07022,3.68533,3854.0
30,0.97275,0.94948,0.01509,0.01486,0.04538,3.68753,3985.0
31,0.97437,0.95694,0.01117,0.01474,0.06096,3.68628,4115.9
32,0.9755,0.9625,0.0094,0.01263,0.05753,3.68667,4246.9
33,0.97575,0.95725,0.01119,0.01163,0.05766,3.68667,4382.5
34,0.97675,0.9625,0.00959,0.01155,0.05607,3.68682,4514.2
35,0.97625,0.95933,0.01162,0.01304,0.04195,3.68775,4647.0
36,0.977,0.9575,0.01068,0.01135,0.03119,3.68828,4778.7
37,0.977,0.965,0.00992,0.01199,0.04394,3.68764,4934.4
38,0.97788,0.9575,0.01032,0.01124,0.05636,3.68674,5089.7
39,0.97875,0.965,0.00937,0.01151,0.04695,3.68745,5245.8
40,0.97975,0.965,0.00784,0.01073,0.05209,3.68712,5401.1
41,0.97937,0.96625,0.00847,0.01071,0.04433,3.68764,5557.1
42,0.97888,0.96481,0.01016,0.01057,0.0321,3.68826,5713.7
43,0.97937,0.96125,0.01051,0.01149,0.03586,3.6881,5881.1
44,0.97925,0.96481,0.01026,0.00945,0.04272,3.68774,6048.4
45,0.97962,0.9675,0.00879,0.0095,0.04137,3.68781,6217.6
46,0.98037,0.96503,0.01011,0.00921,0.04413,3.68765,6384.9
47,0.97962,0.96762,0.00887,0.01075,0.03884,3.68796,6552.0
48,0.97913,0.96651,0.01089,0.00934,0.03302,3.68822,6715.4
49,0.98,0.965,0.01012,0.00952,0.0339,3.68819,6870.8
50,0.9805,0.96875,0.00908,0.00897,0.03508,3.68814,7026.8
