round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.34675,0.0,0.3857,0.16204,0.06342,2.96951,122.8
2,0.68012,0.06186,0.29703,0.07395,0.07027,2.97169,249.1
3,0.85788,0.58125,0.11568,0.0427,0.06523,2.98006,370.6
4,0.882,0.67268,0.09391,0.0328,0.04649,2.98877,494.0
5,0.922,0.8067,0.05804,0.0283,0.0896,2.9745,615.1
6,0.9275,0.79253,0.06014,0.02415,0.09127,2.9798,738.8
7,0.93312,0.80419,0.05231,0.02391,0.10588,2.97907,861.1
8,0.94563,0.867,0.03631,0.01869,0.09011,2.98523,984.7
9,0.94837,0.89948,0.02987,0.01824,0.11965,2.97723,1111.0
10,0.95275,0.8925,0.03231,0.01382,0.09802,2.98513,1235.7
11,0.95762,0.89,0.02923,0.01628,0.08026,2.98907,1357.7
12,0.95713,0.91125,0.02596,0.01413,0.09593,2.98562,1479.5
13,0.95937,0.9125,0.02314,0.01453,0.09338,2.98819,1601.9
14,0.96088,0.915,0.02352,0.01495,0.07619,2.99039,1725.4
15,0.96513,0.92875,0.01903,0.0129,0.07889,2.99075,1848.8
16,0.967,0.91375,0.02197,0.01087,0.0951,2.9878,1972.9
17,0.9655,0.88125,0.02995,0.01326,0.09503,2.98828,2095.3
18,0.968,0.93428,0.0158,0.01145,0.09221,2.98871,2216.6
19,0.96837,0.91881,0.02149,0.01036,0.08806,2.98985,2341.0
20,0.97088,0.93428,0.01869,0.00964,0.0863,2.99033,2463.0
21,0.97262,0.93625,0.01702,0.01052,0.06049,2.99293,2586.0
22,0.972,0.95103,0.01367,0.0085,0.06608,2.99259,2708.3
23,0.97475,0.9375,0.01594,0.00952,0.06079,2.99304,2830.7
24,0.97525,0.95375,0.0118,0.00935,0.06038,2.9932,2956.8
25,0.97375,0.93,0.02118,0.00705,0.04914,2.99408,3080.3
26,0.97537,0.93375,0.01777,0.00942,0.04141,2.99463,3202.5
27,0.97713,0.94375,0.01411,0.00714,0.0445,2.99447,3325.5
28,0.97388,0.91375,0.02332,0.00735,0.04808,2.99423,3447.9
29,0.97775,0.93875,0.01545,0.0083,0.0492,2.99414,3570.0
30,0.97662,0.9433,0.01719,0.00742,0.05578,2.99366,3692.6
31,0.9775,0.94588,0.01325,0.0087,0.07177,2.99225,3818.7
32,0.97925,0.96005,0.00986,0.00761,0.04648,2.99434,3940.5
33,0.97988,0.95747,0.01132,0.00741,0.04333,2.99453,4062.7
34,0.97813,0.95361,0.01001,0.00665,0.06446,2.99297,4186.5
35,0.9785,0.94875,0.01391,0.00583,0.0437,2.99454,4309.1
36,0.98,0.965,0.00896,0.00683,0.05055,2.99416,4432.0
37,0.97975,0.96392,0.00907,0.0077,0.03046,2.99518,4561.7
38,0.97975,0.96649,0.00803,0.00652,0.04005,2.99476,4690.3
39,0.98,0.96182,0.01072,0.00694,0.04494,2.99449,4814.2
40,0.98037,0.96,0.01137,0.00588,0.03194,2.99512,4938.7
41,0.9815,0.96263,0.00937,0.00702,0.05823,2.99358,5061.2
42,0.982,0.96625,0.0091,0.00686,0.03633,2.99493,5184.0
43,0.9825,0.95375,0.01118,0.00547,0.02749,2.99528,5307.4
44,0.98062,0.9575,0.01163,0.00586,0.04946,2.99423,5429.7
45,0.98088,0.94625,0.01502,0.00507,0.03333,2.99507,5554.1
46,0.98188,0.96375,0.00924,0.00484,0.04485,2.9945,5676.5
47,0.9805,0.9549,0.01156,0.00542,0.04546,2.99449,5798.6
48,0.98137,0.96263,0.00994,0.00536,0.05664,2.99372,5921.0
49,0.98362,0.97,0.00875,0.00471,0.0259,2.99534,6043.8
50,0.98313,0.97165,0.00703,0.00471,0.04932,2.99426,6166.8
