round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.37838,0.0,0.40391,0.17406,nan,2.89018,110.3
2,0.78038,0.38889,0.16853,0.07367,nan,2.8902,220.2
3,0.8165,0.51881,0.15045,0.0489,nan,2.89006,331.6
4,0.86838,0.67687,0.10754,0.03828,nan,2.89018,444.0
5,0.89312,0.64073,0.101,0.02968,nan,2.89008,556.4
6,0.9,0.78165,0.06894,0.02721,nan,2.89022,667.0
7,0.8965,0.71533,0.09418,0.02463,nan,2.89019,777.3
8,0.902,0.60827,0.10846,0.02116,nan,2.89023,887.0
9,0.93912,0.80198,0.05076,0.02035,nan,2.89015,998.9
10,0.94137,0.8677,0.03975,0.01682,nan,2.89017,1109.3
11,0.942,0.87391,0.03956,0.01631,nan,2.89008,1221.5
12,0.94012,0.84428,0.04827,0.0153,nan,2.89009,1331.8
13,0.92812,0.76886,0.06962,0.01568,nan,2.89009,1443.9
14,0.958,0.89903,0.02579,0.0156,nan,2.89005,1556.3
15,0.95888,0.89903,0.02718,0.01457,nan,2.89008,1670.5
16,0.9505,0.7995,0.05202,0.01395,nan,2.8902,1781.5
17,0.95562,0.87956,0.03539,0.01176,nan,2.89007,1891.4
18,0.96162,0.92214,0.0236,0.01073,nan,2.89022,2002.7
19,0.96613,0.93774,0.01821,0.01185,nan,2.89019,2114.1
20,0.96413,0.91849,0.02158,0.01163,nan,2.89019,2225.0
21,0.96325,0.91473,0.02389,0.01067,nan,2.89021,2336.2
22,0.96537,0.91119,0.02357,0.01058,nan,2.89008,2449.7
23,0.97062,0.93688,0.0169,0.00952,nan,2.89006,2560.3
24,0.96837,0.93126,0.02136,0.00982,nan,2.89011,2671.8
25,0.9655,0.91119,0.02434,0.00993,nan,2.89014,2782.5
26,0.97275,0.9505,0.0127,0.00982,nan,2.8902,2893.0
27,0.97162,0.94526,0.01533,0.00863,nan,2.89009,3003.8
28,0.97188,0.94282,0.01609,0.00901,nan,2.89011,3114.4
29,0.97125,0.93917,0.01683,0.00859,nan,2.89007,3225.2
30,0.97637,0.95668,0.01053,0.0082,nan,2.8901,3340.8
31,0.97113,0.93152,0.01781,0.00853,nan,2.89016,3452.4
32,0.97388,0.94647,0.01471,0.00925,nan,2.8902,3562.3
33,0.975,0.93309,0.01561,0.00655,nan,2.89014,3673.1
34,0.97375,0.93645,0.01894,0.0076,nan,2.89018,3784.7
35,0.97788,0.96287,0.00982,0.00748,nan,2.89018,3896.7
36,0.97537,0.93796,0.01475,0.00676,nan,2.89016,4007.9
37,0.97875,0.9562,0.00969,0.00743,nan,2.89018,4119.8
38,0.97613,0.94769,0.01622,0.00598,nan,2.89011,4232.0
39,0.97613,0.94891,0.01682,0.00675,nan,2.89008,4343.4
40,0.979,0.95255,0.01362,0.0073,nan,2.89013,4455.6
41,0.97875,0.95173,0.01181,0.00594,nan,2.89013,4566.9
42,0.9795,0.95255,0.01254,0.00672,nan,2.89019,4678.1
43,0.97675,0.93309,0.01708,0.00585,nan,2.89,4789.0
44,0.9795,0.94891,0.01438,0.00699,nan,2.89009,4900.2
45,0.97988,0.96628,0.00941,0.00658,nan,2.89013,5010.7
46,0.98,0.96107,0.00986,0.00702,nan,2.89013,5124.3
47,0.97962,0.95255,0.01203,0.00596,nan,2.89014,5235.6
48,0.9815,0.97062,0.0077,0.00625,nan,2.89016,5347.4
49,0.98125,0.96695,0.00978,0.00537,nan,2.89015,5459.3
50,0.9785,0.93431,0.01673,0.00548,nan,2.89013,5570.4
