round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.2125,0.0,0.32308,1.14403,nan,2.99559,8.0
2,0.50875,0.0,0.40936,0.99164,nan,2.99549,17.2
3,0.8125,0.0,0.38653,0.60136,nan,2.99558,25.8
4,0.85125,0.0,0.33382,0.30882,nan,2.99544,33.8
5,0.91125,0.48684,0.19698,0.16881,nan,2.99559,41.6
6,0.99125,0.90789,0.02763,0.11533,nan,2.99558,49.7
7,1.0,1.0,0.0,0.07572,nan,2.99554,57.8
8,1.0,1.0,0.0,0.05358,nan,2.9956,65.6
9,1.0,1.0,0.0,0.0404,nan,2.99555,73.8
10,1.0,1.0,0.0,0.02527,nan,2.99563,81.3
11,1.0,1.0,0.0,0.01589,nan,2.99556,88.9
12,1.0,1.0,0.0,0.01538,nan,2.99562,96.6
13,1.0,1.0,0.0,0.01508,nan,2.99552,104.3
14,1.0,1.0,0.0,0.01449,nan,2.9956,111.9
15,1.0,1.0,0.0,0.0159,nan,2.99554,119.6
16,1.0,1.0,0.0,0.01137,nan,2.99557,127.1
17,1.0,1.0,0.0,0.00324,nan,2.99552,134.7
18,1.0,1.0,0.0,0.0065,nan,2.99558,142.3
19,1.0,1.0,0.0,0.00799,nan,2.99557,149.8
20,1.0,1.0,0.0,0.00783,nan,2.99553,157.5
21,1.0,1.0,0.0,0.00398,nan,2.99557,165.0
22,1.0,1.0,0.0,0.0018,nan,2.99563,172.6
23,1.0,1.0,0.0,0.00158,nan,2.99552,180.4
24,1.0,1.0,0.0,0.00153,nan,2.99554,188.0
25,1.0,1.0,0.0,0.00144,nan,2.9956,195.7
26,1.0,1.0,0.0,0.00135,nan,2.99563,204.0
27,1.0,1.0,0.0,0.00126,nan,2.99561,211.8
28,1.0,1.0,0.0,0.00118,nan,2.99558,219.5
29,1.0,1.0,0.0,0.00111,nan,2.99556,227.0
30,1.0,1.0,0.0,0.00107,nan,2.9956,234.5
31,1.0,1.0,0.0,0.00106,nan,2.99559,242.1
32,1.0,1.0,0.0,0.00099,nan,2.99549,249.8
33,1.0,1.0,0.0,0.00086,nan,2.9955,257.5
34,1.0,1.0,0.0,0.00364,nan,2.99559,265.1
35,1.0,1.0,0.0,0.00081,nan,2.9956,272.8
36,1.0,1.0,0.0,0.00079,nan,2.99555,280.3
37,1.0,1.0,0.0,0.00073,nan,2.99557,288.0
38,1.0,1.0,0.0,0.00072,nan,2.99556,295.6
39,1.0,1.0,0.0,0.00064,nan,2.99559,303.6
40,1.0,1.0,0.0,0.00065,nan,2.99551,311.3
41,1.0,1.0,0.0,0.00062,nan,2.99551,319.1
42,1.0,1.0,0.0,0.00061,nan,2.99551,327.0
43,1.0,1.0,0.0,0.00059,nan,2.99561,334.7
44,1.0,1.0,0.0,0.00053,nan,2.99555,342.4
45,1.0,1.0,0.0,0.00058,nan,2.99555,350.2
46,1.0,1.0,0.0,0.00053,nan,2.99559,358.1
47,1.0,1.0,0.0,0.00048,nan,2.99561,365.9
48,1.0,1.0,0.0,0.00047,nan,2.99555,373.7
49,1.0,1.0,0.0,0.00049,nan,2.99563,381.3
50,1.0,1.0,0.0,0.00048,nan,2.99553,388.9
