round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.115,0.0,0.3,1.21756,nan,2.99559,7.6
2,0.09625,0.0,0.2989,1.04753,nan,2.99558,15.4
3,0.36125,0.0,0.44267,0.97607,nan,2.99561,23.0
4,0.55875,0.0,0.46629,0.75373,nan,2.99562,30.7
5,0.91,0.54054,0.15826,0.38767,nan,2.99558,38.3
6,0.985,0.85135,0.04433,0.22979,nan,2.99563,46.2
7,0.99875,0.98734,0.0038,0.13399,nan,2.99558,54.0
8,0.99875,0.98734,0.0038,0.08687,nan,2.99557,61.8
9,1.0,1.0,0.0,0.05875,nan,2.9956,69.4
10,1.0,1.0,0.0,0.02845,nan,2.99563,77.1
11,1.0,1.0,0.0,0.02515,nan,2.99559,84.9
12,1.0,1.0,0.0,0.02215,nan,2.99556,92.8
13,1.0,1.0,0.0,0.01244,nan,2.99559,100.4
14,1.0,1.0,0.0,0.00873,nan,2.99564,108.1
15,1.0,1.0,0.0,0.00502,nan,2.99564,115.6
16,1.0,1.0,0.0,0.00813,nan,2.99557,123.4
17,1.0,1.0,0.0,0.00568,nan,2.99564,131.0
18,1.0,1.0,0.0,0.004,nan,2.99562,138.7
19,1.0,1.0,0.0,0.0025,nan,2.99564,146.3
20,1.0,1.0,0.0,0.0023,nan,2.99561,154.2
21,1.0,1.0,0.0,0.00251,nan,2.99563,161.9
22,1.0,1.0,0.0,0.00235,nan,2.99561,169.6
23,1.0,1.0,0.0,0.00177,nan,2.99568,177.3
24,1.0,1.0,0.0,0.00161,nan,2.99559,185.0
25,1.0,1.0,0.0,0.00145,nan,2.99558,192.7
26,1.0,1.0,0.0,0.00138,nan,2.99562,200.8
27,1.0,1.0,0.0,0.00127,nan,2.99554,208.2
28,1.0,1.0,0.0,0.00111,nan,2.99561,215.8
29,1.0,1.0,0.0,0.00439,nan,2.99557,223.6
30,1.0,1.0,0.0,0.00105,nan,2.99562,231.3
31,1.0,1.0,0.0,0.00098,nan,2.99564,238.9
32,1.0,1.0,0.0,0.00092,nan,2.99562,246.4
33,1.0,1.0,0.0,0.00091,nan,2.99562,254.1
34,1.0,1.0,0.0,0.00083,nan,2.99561,261.9
35,1.0,1.0,0.0,0.00079,nan,2.99559,269.5
36,1.0,1.0,0.0,0.00079,nan,2.99565,278.2
37,1.0,1.0,0.0,0.00073,nan,2.99561,287.5
38,1.0,1.0,0.0,0.00069,nan,2.99556,295.7
39,1.0,1.0,0.0,0.00068,nan,2.99562,303.6
40,1.0,1.0,0.0,0.00062,nan,2.99563,311.6
41,1.0,1.0,0.0,0.00062,nan,2.99564,319.9
42,1.0,1.0,0.0,0.00201,nan,2.99558,327.7
43,1.0,1.0,0.0,0.00058,nan,2.99559,335.4
44,1.0,1.0,0.0,0.00055,nan,2.99563,343.2
45,1.0,1.0,0.0,0.00054,nan,2.99558,350.6
46,1.0,1.0,0.0,0.00051,nan,2.99559,358.2
47,1.0,1.0,0.0,0.00051,nan,2.9956,365.8
48,1.0,1.0,0.0,0.0005,nan,2.99562,373.4
49,1.0,1.0,0.0,0.00046,nan,2.99563,380.9
50,1.0,1.0,0.0,0.00045,nan,2.99564,388.8
