round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.115,0.0,0.3,1.21613,nan,2.99555,7.6
2,0.09625,0.0,0.3,1.04622,nan,2.99555,15.4
3,0.22,0.0,0.39616,0.95793,nan,2.99562,22.9
4,0.5675,0.0,0.38044,0.69837,nan,2.99566,30.6
5,0.88125,0.40506,0.21074,0.35485,nan,2.99558,38.2
6,0.99625,0.97468,0.00841,0.19599,nan,2.99565,45.9
7,0.9925,0.91304,0.02609,0.12715,nan,2.99561,53.4
8,1.0,1.0,0.0,0.07877,nan,2.99561,61.0
9,1.0,1.0,0.0,0.04799,nan,2.99565,68.5
10,1.0,1.0,0.0,0.03708,nan,2.99564,76.2
11,1.0,1.0,0.0,0.02416,nan,2.99564,83.9
12,1.0,1.0,0.0,0.01333,nan,2.99561,91.4
13,1.0,1.0,0.0,0.01218,nan,2.99563,99.1
14,1.0,1.0,0.0,0.00735,nan,2.99563,107.0
15,1.0,1.0,0.0,0.00488,nan,2.99566,114.6
16,1.0,1.0,0.0,0.00661,nan,2.99561,122.0
17,1.0,1.0,0.0,0.00449,nan,2.99564,129.6
18,1.0,1.0,0.0,0.00409,nan,2.99565,137.4
19,1.0,1.0,0.0,0.00319,nan,2.99561,145.0
20,1.0,1.0,0.0,0.0034,nan,2.99565,152.8
21,1.0,1.0,0.0,0.00212,nan,2.99565,160.4
22,1.0,1.0,0.0,0.00184,nan,2.99564,168.2
23,1.0,1.0,0.0,0.00174,nan,2.9956,175.7
24,1.0,1.0,0.0,0.00166,nan,2.99566,183.4
25,1.0,1.0,0.0,0.00138,nan,2.99563,191.1
26,1.0,1.0,0.0,0.00132,nan,2.9956,198.9
27,1.0,1.0,0.0,0.0012,nan,2.99564,206.6
28,1.0,1.0,0.0,0.0012,nan,2.9956,214.4
29,1.0,1.0,0.0,0.00107,nan,2.99555,222.0
30,1.0,1.0,0.0,0.00109,nan,2.99559,229.8
31,1.0,1.0,0.0,0.00103,nan,2.99565,237.6
32,1.0,1.0,0.0,0.00096,nan,2.99564,245.4
33,1.0,1.0,0.0,0.00087,nan,2.99561,253.2
34,1.0,1.0,0.0,0.00085,nan,2.99561,260.8
35,1.0,1.0,0.0,0.00081,nan,2.99562,268.6
36,1.0,1.0,0.0,0.00074,nan,2.99563,276.3
37,1.0,1.0,0.0,0.00076,nan,2.9956,284.1
38,1.0,1.0,0.0,0.00071,nan,2.99562,291.7
39,1.0,1.0,0.0,0.00065,nan,2.9956,299.4
40,1.0,1.0,0.0,0.00065,nan,2.99564,307.1
41,1.0,1.0,0.0,0.0006,nan,2.99561,314.9
42,1.0,1.0,0.0,0.00062,nan,2.99564,322.5
43,1.0,1.0,0.0,0.00056,nan,2.99564,330.2
44,1.0,1.0,0.0,0.00057,nan,2.9956,338.1
45,1.0,1.0,0.0,0.00052,nan,2.99564,345.9
46,1.0,1.0,0.0,0.0005,nan,2.99562,353.5
47,1.0,1.0,0.0,0.00049,nan,2.99563,361.2
48,1.0,1.0,0.0,0.00049,nan,2.99566,368.8
49,1.0,1.0,0.0,0.00044,nan,2.99561,376.6
50,1.0,1.0,0.0,0.00046,nan,2.99563,384.2
