round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.299,0.0,0.37197,0.17385,nan,2.48472,68.5
2,0.61562,0.00852,0.29423,0.07835,nan,2.48475,138.8
3,0.853,0.7093,0.08871,0.04296,nan,2.48462,210.6
4,0.76175,0.33212,0.24911,0.04002,nan,2.48458,281.3
5,0.877,0.64233,0.13466,0.02864,nan,2.48474,353.8
6,0.91575,0.75357,0.06217,0.02876,nan,2.4846,422.9
7,0.88487,0.67883,0.093,0.02262,nan,2.48475,492.8
8,0.91025,0.66545,0.09356,0.02384,nan,2.48466,563.6
9,0.90725,0.6071,0.10748,0.01728,nan,2.48476,634.4
10,0.94637,0.8651,0.03836,0.02149,nan,2.48479,703.9
11,0.94288,0.84695,0.04249,0.01719,nan,2.4847,774.0
12,0.9505,0.89538,0.0308,0.01667,nan,2.48458,843.6
13,0.95337,0.90532,0.02733,0.01464,nan,2.48461,912.9
14,0.95462,0.9226,0.02297,0.01387,nan,2.48481,982.1
15,0.95737,0.92822,0.02011,0.01164,nan,2.48474,1051.0
16,0.95513,0.85644,0.03839,0.01387,nan,2.4847,1120.9
17,0.9385,0.7871,0.06055,0.01439,nan,2.48466,1190.6
18,0.964,0.93774,0.01773,0.01303,nan,2.48466,1262.1
19,0.95125,0.79319,0.05389,0.01128,nan,2.48469,1332.2
20,0.95413,0.84672,0.0409,0.01063,nan,2.48473,1402.1
21,0.96262,0.92457,0.02213,0.01206,nan,2.48464,1472.8
22,0.96875,0.92579,0.01936,0.01173,nan,2.48475,1542.5
23,0.96662,0.91363,0.02217,0.01064,nan,2.48478,1612.3
24,0.96537,0.91241,0.02193,0.01027,nan,2.48485,1681.4
25,0.96962,0.92336,0.01732,0.01104,nan,2.4847,1752.3
26,0.97062,0.93904,0.01797,0.00742,nan,2.48478,1822.6
27,0.965,0.89781,0.0253,0.0092,nan,2.48476,1891.9
28,0.97013,0.91727,0.0198,0.00839,nan,2.48472,1960.7
29,0.9735,0.94183,0.01585,0.00897,nan,2.48468,2029.5
30,0.97175,0.94678,0.01631,0.00786,nan,2.48468,2099.0
31,0.9705,0.94507,0.01333,0.00753,nan,2.48469,2167.8
32,0.97025,0.92944,0.01846,0.0088,nan,2.48469,2236.7
33,0.97325,0.94507,0.01702,0.00992,nan,2.48473,2305.8
34,0.97475,0.94926,0.01343,0.00735,nan,2.48475,2378.7
35,0.97337,0.95349,0.01282,0.00765,nan,2.48472,2448.9
36,0.97213,0.92092,0.0212,0.00587,nan,2.48471,2520.1
37,0.97488,0.94769,0.01222,0.00929,nan,2.48474,2589.3
38,0.9735,0.91971,0.0196,0.00794,nan,2.48471,2658.4
39,0.9735,0.95173,0.01178,0.00768,nan,2.48471,2728.1
40,0.97713,0.95916,0.0102,0.00767,nan,2.48464,2797.5
41,0.97525,0.95255,0.01268,0.00679,nan,2.48461,2866.7
42,0.97462,0.94257,0.01548,0.00668,nan,2.4847,2935.8
43,0.976,0.94769,0.01511,0.00649,nan,2.48478,3006.3
44,0.97337,0.92336,0.01923,0.00748,nan,2.48472,3075.2
45,0.97762,0.9505,0.01226,0.0067,nan,2.48474,3144.8
46,0.97937,0.96107,0.0112,0.00635,nan,2.48468,3213.8
47,0.979,0.95173,0.01247,0.00745,nan,2.4845,3285.9
48,0.97913,0.9562,0.01003,0.00547,nan,2.48463,3356.0
49,0.97762,0.95255,0.01403,0.00582,nan,2.48467,3424.5
50,0.97662,0.94982,0.01511,0.00554,nan,2.48468,3494.4
