round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.1,0.0,0.3,1.16788,nan,2.99551,7.7
2,0.195,0.0,0.39587,0.97543,nan,2.9954,15.6
3,0.6125,0.0,0.43676,0.64284,nan,2.99544,23.3
4,0.9725,0.85185,0.05351,0.35104,nan,2.99529,30.9
5,0.97,0.7037,0.08889,0.20048,nan,2.99542,38.5
6,0.99875,0.98765,0.0037,0.13943,nan,2.99538,46.0
7,1.0,1.0,0.0,0.08136,nan,2.99552,53.8
8,1.0,1.0,0.0,0.05527,nan,2.9954,61.7
9,1.0,1.0,0.0,0.03459,nan,2.99546,69.4
10,1.0,1.0,0.0,0.02244,nan,2.99545,77.1
11,1.0,1.0,0.0,0.02408,nan,2.99553,84.8
12,1.0,1.0,0.0,0.01407,nan,2.9955,92.5
13,1.0,1.0,0.0,0.0114,nan,2.99534,100.1
14,1.0,1.0,0.0,0.00841,nan,2.99549,107.7
15,1.0,1.0,0.0,0.00513,nan,2.99549,115.4
16,1.0,1.0,0.0,0.00601,nan,2.99553,123.3
17,1.0,1.0,0.0,0.00325,nan,2.99548,130.9
18,1.0,1.0,0.0,0.00244,nan,2.99534,138.3
19,1.0,1.0,0.0,0.00218,nan,2.99541,145.9
20,1.0,1.0,0.0,0.00208,nan,2.99542,153.5
21,1.0,1.0,0.0,0.0018,nan,2.99534,161.3
22,1.0,1.0,0.0,0.00156,nan,2.99551,169.1
23,1.0,1.0,0.0,0.00156,nan,2.99542,176.9
24,1.0,1.0,0.0,0.00143,nan,2.99547,184.5
25,1.0,1.0,0.0,0.00134,nan,2.99544,192.1
26,1.0,1.0,0.0,0.00127,nan,2.99546,199.6
27,1.0,1.0,0.0,0.00113,nan,2.99554,207.2
28,1.0,1.0,0.0,0.00111,nan,2.99544,214.8
29,1.0,1.0,0.0,0.00108,nan,2.99546,222.7
30,1.0,1.0,0.0,0.00094,nan,2.99547,230.3
31,1.0,1.0,0.0,0.00092,nan,2.99547,238.1
32,1.0,1.0,0.0,0.0009,nan,2.99546,245.7
33,1.0,1.0,0.0,0.0008,nan,2.99551,253.2
34,1.0,1.0,0.0,0.00081,nan,2.9955,260.9
35,1.0,1.0,0.0,0.00077,nan,2.99543,268.3
36,1.0,1.0,0.0,0.00071,nan,2.99549,275.9
37,1.0,1.0,0.0,0.00066,nan,2.99542,283.6
38,1.0,1.0,0.0,0.00064,nan,2.99546,291.1
39,1.0,1.0,0.0,0.0006,nan,2.99547,298.7
40,1.0,1.0,0.0,0.00188,nan,2.99554,306.4
41,1.0,1.0,0.0,0.00058,nan,2.99548,314.4
42,1.0,1.0,0.0,0.0018,nan,2.9955,322.0
43,1.0,1.0,0.0,0.00053,nan,2.99541,329.7
44,1.0,1.0,0.0,0.00052,nan,2.99545,337.3
45,1.0,1.0,0.0,0.00051,nan,2.99542,344.9
46,1.0,1.0,0.0,0.00056,nan,2.99547,352.6
47,1.0,1.0,0.0,0.00051,nan,2.99557,360.3
48,1.0,1.0,0.0,0.00046,nan,2.99538,367.9
49,1.0,1.0,0.0,0.00045,nan,2.99548,375.5
50,1.0,1.0,0.0,0.00043,nan,2.99552,383.1
