round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.44912,0.0,0.35341,0.18784,nan,2.9956,124.0
2,0.69363,0.07412,0.33027,0.07348,nan,2.99554,249.7
3,0.73162,0.00365,0.28513,0.04881,nan,2.99556,375.8
4,0.87513,0.59792,0.12276,0.03543,nan,2.99556,501.1
5,0.91212,0.83966,0.04862,0.03201,nan,2.99565,626.5
6,0.92612,0.83139,0.04623,0.02904,nan,2.99558,751.2
7,0.922,0.81783,0.0562,0.02306,nan,2.99555,876.0
8,0.94088,0.85767,0.03573,0.02206,nan,2.99564,1002.4
9,0.93437,0.82041,0.05239,0.02031,nan,2.99552,1127.8
10,0.94425,0.8528,0.03782,0.01856,nan,2.9955,1255.4
11,0.9505,0.89416,0.02922,0.01807,nan,2.99551,1379.8
12,0.95437,0.9118,0.02322,0.01669,nan,2.99564,1504.9
13,0.95437,0.90272,0.02791,0.01453,nan,2.99557,1630.9
14,0.9545,0.89294,0.03059,0.01471,nan,2.99549,1756.1
15,0.96037,0.90347,0.02813,0.013,nan,2.99559,1881.9
16,0.95925,0.91085,0.02503,0.01215,nan,2.99557,2007.0
17,0.96488,0.93193,0.02,0.01198,nan,2.99563,2133.6
18,0.96362,0.93515,0.01972,0.01143,nan,2.99562,2259.9
19,0.965,0.90718,0.0228,0.01171,nan,2.99555,2384.9
20,0.96675,0.93193,0.01956,0.0107,nan,2.9955,2510.1
21,0.96788,0.92946,0.02094,0.01015,nan,2.99561,2635.8
22,0.9675,0.93904,0.01954,0.00815,nan,2.99562,2760.4
23,0.97088,0.94282,0.01361,0.01148,nan,2.99557,2885.1
24,0.96875,0.93309,0.0175,0.01086,nan,2.99558,3012.8
25,0.96888,0.93774,0.02032,0.00958,nan,2.99554,3137.5
26,0.97125,0.93317,0.01781,0.00854,nan,2.99557,3262.1
27,0.97088,0.91363,0.02093,0.00883,nan,2.99559,3386.0
28,0.97125,0.93796,0.01724,0.00911,nan,2.99557,3510.9
29,0.97062,0.92822,0.02119,0.00923,nan,2.9956,3636.2
30,0.97325,0.95377,0.01307,0.00808,nan,2.99566,3760.7
31,0.9745,0.95173,0.01436,0.00761,nan,2.99566,3885.9
32,0.97413,0.93552,0.01606,0.00776,nan,2.9955,4012.3
33,0.9765,0.9505,0.01194,0.00715,nan,2.9955,4138.1
34,0.977,0.95377,0.01322,0.00807,nan,2.9956,4263.7
35,0.9755,0.93917,0.01519,0.00885,nan,2.99558,4387.8
36,0.97588,0.9505,0.01321,0.00727,nan,2.99561,4512.2
37,0.97713,0.95134,0.01224,0.00725,nan,2.99559,4638.1
38,0.9785,0.94039,0.01548,0.00782,nan,2.99562,4766.1
39,0.976,0.92822,0.01716,0.00641,nan,2.99565,4896.3
40,0.97662,0.92944,0.01735,0.00651,nan,2.99558,5022.7
41,0.97775,0.95134,0.01194,0.00593,nan,2.99555,5147.8
42,0.97837,0.95979,0.01097,0.0064,nan,2.99557,5273.9
43,0.98088,0.96594,0.00761,0.00668,nan,2.99556,5398.8
44,0.98025,0.95985,0.01194,0.00578,nan,2.99546,5524.5
45,0.97988,0.96658,0.0102,0.00677,nan,2.99559,5649.4
46,0.98,0.95499,0.01149,0.00548,nan,2.99548,5775.0
47,0.9825,0.95545,0.01073,0.00654,nan,2.99563,5901.4
48,0.98162,0.9505,0.0115,0.00535,nan,2.9956,6028.3
49,0.981,0.95499,0.01063,0.00486,nan,2.99559,6153.3
50,0.978,0.93187,0.01736,0.00555,nan,2.99557,6277.7
