round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.45188,0.0,0.38761,0.16893,nan,2.89019,110.6
2,0.762,0.26942,0.19641,0.07474,nan,2.89017,221.2
3,0.7975,0.37621,0.18673,0.05315,nan,2.89019,331.8
4,0.89525,0.76942,0.07912,0.03641,nan,2.89016,443.9
5,0.92188,0.75613,0.07331,0.02826,nan,2.89022,555.5
6,0.93888,0.88472,0.03283,0.02761,nan,2.89012,670.1
7,0.92038,0.82216,0.06121,0.02049,nan,2.89013,782.1
8,0.94237,0.8342,0.04375,0.01853,nan,2.89007,893.0
9,0.95125,0.91667,0.02421,0.01879,nan,2.89022,1003.5
10,0.95488,0.88235,0.02768,0.01689,nan,2.89018,1114.2
11,0.95637,0.91422,0.02253,0.01495,nan,2.89016,1224.2
12,0.95762,0.92394,0.02463,0.01427,nan,2.89013,1335.5
13,0.96388,0.9326,0.01858,0.01502,nan,2.89013,1447.6
14,0.96513,0.92876,0.01922,0.01241,nan,2.89019,1560.5
15,0.96662,0.93653,0.01732,0.0115,nan,2.89009,1674.0
16,0.96562,0.92228,0.02027,0.01049,nan,2.89016,1784.9
17,0.96775,0.93382,0.01767,0.01405,nan,2.8902,1896.7
18,0.97,0.94948,0.01442,0.01024,nan,2.89008,2007.2
19,0.97125,0.94485,0.01247,0.01114,nan,2.89023,2118.4
20,0.96962,0.93873,0.018,0.00955,nan,2.89017,2229.2
21,0.97137,0.94301,0.01594,0.00912,nan,2.89014,2339.1
22,0.97425,0.95343,0.01135,0.00834,nan,2.89007,2452.5
23,0.97,0.92647,0.02247,0.00838,nan,2.89013,2564.0
24,0.972,0.93627,0.01653,0.00958,nan,2.89016,2675.6
25,0.9745,0.94689,0.01251,0.0094,nan,2.89017,2786.9
26,0.97537,0.95078,0.01376,0.00824,nan,2.89013,2897.8
27,0.97675,0.96078,0.01064,0.00835,nan,2.89014,3008.6
28,0.97775,0.96324,0.01028,0.00765,nan,2.89016,3119.7
29,0.97862,0.96078,0.01045,0.00737,nan,2.89021,3232.1
30,0.9775,0.95956,0.01121,0.00716,nan,2.89021,3345.9
31,0.97675,0.95343,0.01492,0.00696,nan,2.89015,3457.3
32,0.975,0.93641,0.01808,0.00693,nan,2.89005,3568.8
33,0.97637,0.94608,0.01647,0.00619,nan,2.89009,3679.1
34,0.9795,0.95833,0.011,0.00576,nan,2.89014,3790.7
35,0.98025,0.96324,0.0081,0.00698,nan,2.89018,3901.2
36,0.98062,0.96446,0.00871,0.00626,nan,2.89024,4012.5
37,0.97962,0.95588,0.01203,0.00578,nan,2.89016,4124.3
38,0.97875,0.95725,0.01123,0.00593,nan,2.8901,4237.5
39,0.98075,0.96602,0.00926,0.00545,nan,2.89008,4351.9
40,0.97937,0.95956,0.01057,0.00482,nan,2.89012,4461.8
41,0.98025,0.95725,0.01142,0.00661,nan,2.89017,4572.7
42,0.98013,0.95725,0.01277,0.00649,nan,2.89006,4683.9
43,0.98237,0.96691,0.00928,0.00518,nan,2.89017,4794.9
44,0.98125,0.96446,0.00997,0.00543,nan,2.88999,4905.6
45,0.98237,0.96632,0.01063,0.0052,nan,2.89004,5017.1
46,0.9825,0.96569,0.00836,0.00543,nan,2.89015,5129.1
47,0.98213,0.96446,0.0106,0.00568,nan,2.89029,5242.2
48,0.982,0.96966,0.00923,0.00539,nan,2.89017,5353.6
49,0.98225,0.96632,0.01047,0.00445,nan,2.89014,5465.2
50,0.982,0.96936,0.01039,0.00418,nan,2.88998,5577.5
