round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.09375,0.0,0.3,1.16774,nan,2.9956,7.6
2,0.3125,0.0,0.4456,0.98534,nan,2.99563,15.3
3,0.49875,0.0,0.4459,0.69873,nan,2.99551,23.8
4,0.985,0.92593,0.02519,0.37809,nan,2.99551,32.8
5,0.9975,0.97531,0.00741,0.21837,nan,2.99556,41.3
6,1.0,1.0,0.0,0.13309,nan,2.99553,49.0
7,0.99875,0.98667,0.004,0.0749,nan,2.99556,56.6
8,1.0,1.0,0.0,0.05125,nan,2.99562,64.8
9,0.9975,0.97531,0.00741,0.03804,nan,2.99566,72.7
10,1.0,1.0,0.0,0.02936,nan,2.99552,80.3
11,1.0,1.0,0.0,0.02279,nan,2.99558,88.2
12,1.0,1.0,0.0,0.01526,nan,2.99546,96.0
13,1.0,1.0,0.0,0.01166,nan,2.99555,103.7
14,1.0,1.0,0.0,0.00932,nan,2.9956,111.3
15,1.0,1.0,0.0,0.00392,nan,2.99557,118.7
16,1.0,1.0,0.0,0.00505,nan,2.99552,126.5
17,1.0,1.0,0.0,0.00795,nan,2.99565,134.3
18,1.0,1.0,0.0,0.00496,nan,2.99559,141.9
19,1.0,1.0,0.0,0.00701,nan,2.99559,149.5
20,1.0,1.0,0.0,0.00567,nan,2.99565,156.9
21,1.0,1.0,0.0,0.00195,nan,2.99553,164.7
22,1.0,1.0,0.0,0.00344,nan,2.99554,172.5
23,1.0,1.0,0.0,0.00153,nan,2.99553,180.2
24,1.0,1.0,0.0,0.00137,nan,2.9955,187.9
25,1.0,1.0,0.0,0.00136,nan,2.99559,195.6
26,1.0,1.0,0.0,0.00132,nan,2.99566,203.4
27,1.0,1.0,0.0,0.00274,nan,2.99543,211.1
28,1.0,1.0,0.0,0.00109,nan,2.99545,218.6
29,1.0,1.0,0.0,0.00104,nan,2.99561,226.2
30,1.0,1.0,0.0,0.001,nan,2.99557,233.8
31,1.0,1.0,0.0,0.00095,nan,2.99547,241.5
32,1.0,1.0,0.0,0.00084,nan,2.99556,249.2
33,1.0,1.0,0.0,0.00084,nan,2.99564,257.0
34,1.0,1.0,0.0,0.00077,nan,2.9955,264.8
35,1.0,1.0,0.0,0.00072,nan,2.99555,272.5
36,1.0,1.0,0.0,0.00071,nan,2.99556,279.9
37,1.0,1.0,0.0,0.00068,nan,2.99564,287.6
38,1.0,1.0,0.0,0.00064,nan,2.9956,295.2
39,1.0,1.0,0.0,0.00064,nan,2.99562,302.8
40,1.0,1.0,0.0,0.00062,nan,2.99564,310.3
41,1.0,1.0,0.0,0.00058,nan,2.99559,318.1
42,1.0,1.0,0.0,0.00053,nan,2.9955,325.9
43,1.0,1.0,0.0,0.00052,nan,2.99554,333.6
44,1.0,1.0,0.0,0.00054,nan,2.99553,341.3
45,1.0,1.0,0.0,0.0005,nan,2.99548,348.9
46,1.0,1.0,0.0,0.00047,nan,2.99566,356.6
47,1.0,1.0,0.0,0.00047,nan,2.99555,364.4
48,1.0,1.0,0.0,0.00043,nan,2.9956,372.1
49,1.0,1.0,0.0,0.00046,nan,2.99556,380.0
50,1.0,1.0,0.0,0.00042,nan,2.99555,387.8
