round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.413,0.0,0.36036,0.19265,0.06506,2.9624,144.0
2,0.68025,0.03813,0.28679,0.0818,0.06763,2.97528,286.9
3,0.834,0.53715,0.14118,0.04932,0.0731,2.96797,430.8
4,0.881,0.68495,0.10408,0.03575,0.08515,2.97178,579.0
5,0.92225,0.77954,0.06414,0.03119,0.1005,2.97138,722.7
6,0.93425,0.83764,0.04942,0.02287,0.13013,2.96128,864.4
7,0.94475,0.86967,0.04021,0.02586,0.1165,2.97471,1006.6
8,0.95088,0.87452,0.03403,0.01948,0.14046,2.96554,1149.3
9,0.95462,0.90494,0.03021,0.01908,0.11783,2.97965,1293.0
10,0.95975,0.90748,0.02767,0.01642,0.10775,2.98417,1437.3
11,0.96037,0.90012,0.02687,0.01604,0.12489,2.9801,1584.8
12,0.96337,0.91888,0.02251,0.01427,0.08692,2.98932,1726.6
13,0.96575,0.91381,0.02273,0.01483,0.09877,2.98734,1869.2
14,0.9665,0.94275,0.01695,0.01325,0.08246,2.99028,2012.0
15,0.96875,0.93283,0.01656,0.01086,0.06818,2.9921,2154.3
16,0.968,0.94275,0.01531,0.01151,0.08965,2.98912,2298.5
17,0.97013,0.9391,0.01746,0.00837,0.06778,2.99234,2443.1
18,0.97137,0.93604,0.01934,0.01083,0.07442,2.99158,2586.2
19,0.97237,0.92395,0.02033,0.01133,0.06611,2.99259,2725.5
20,0.97375,0.9493,0.01515,0.01057,0.05796,2.99348,2858.3
21,0.9735,0.94423,0.01468,0.01069,0.07728,2.99134,2989.7
22,0.97588,0.95437,0.01104,0.00883,0.04735,2.99421,3123.2
23,0.97537,0.95449,0.01072,0.00938,0.06804,2.99246,3257.5
24,0.97513,0.95311,0.01441,0.00804,0.05548,2.99371,3390.9
25,0.97725,0.9508,0.01338,0.00798,0.05235,2.99395,3524.4
26,0.97662,0.95981,0.01088,0.00863,0.07819,2.9916,3656.6
27,0.9775,0.96187,0.0094,0.00641,0.11099,2.98612,3789.9
28,0.97762,0.95695,0.01104,0.00709,0.04671,2.99434,3922.6
29,0.97775,0.95941,0.01049,0.00747,0.07633,2.99172,4054.9
30,0.9765,0.96071,0.01135,0.00694,0.06332,2.99309,4189.7
31,0.9775,0.95326,0.01297,0.00675,0.04581,2.9944,4321.1
32,0.97875,0.95941,0.01201,0.00714,0.04877,2.99423,4453.5
33,0.97837,0.95507,0.0117,0.00787,0.04656,2.99436,4584.8
34,0.97975,0.95941,0.00992,0.00667,0.03762,2.99486,4717.6
35,0.97925,0.95695,0.00986,0.00713,0.05073,2.99412,4848.5
36,0.97937,0.95572,0.01009,0.00663,0.04222,2.99464,4979.2
37,0.9795,0.95818,0.01126,0.00624,0.04135,2.99468,5112.8
38,0.98113,0.96187,0.01017,0.00685,0.08526,2.99085,5244.0
39,0.98225,0.96451,0.00977,0.0057,0.03075,2.99517,5375.1
40,0.97988,0.95695,0.01243,0.0066,0.03275,2.9951,5506.8
41,0.98113,0.96277,0.00972,0.00614,0.06621,2.9929,5637.9
42,0.98237,0.96433,0.00914,0.00565,0.03288,2.99508,5769.8
43,0.98013,0.94223,0.01413,0.00532,0.03933,2.99479,5903.4
44,0.98188,0.96187,0.00946,0.00511,0.04097,2.99472,6035.6
45,0.98325,0.95941,0.0097,0.00522,0.03382,2.99505,6167.3
46,0.98337,0.96187,0.00948,0.00589,0.04128,2.9947,6298.7
47,0.98388,0.96925,0.00778,0.00594,0.06212,2.99328,6430.5
48,0.9835,0.96925,0.00843,0.00534,0.04835,2.99431,6562.7
49,0.98375,0.96433,0.01025,0.00461,0.03148,2.99515,6694.8
50,0.98388,0.96433,0.00855,0.00528,0.05315,2.99399,6827.5
