round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.464,0.0,0.40241,0.17569,nan,2.99544,138.4
2,0.71013,0.00258,0.28402,0.07884,nan,2.99555,255.0
3,0.81612,0.41606,0.18008,0.04876,nan,2.99542,369.8
4,0.86475,0.68742,0.11284,0.03496,nan,2.99554,488.9
5,0.89038,0.73514,0.08324,0.03098,nan,2.99554,602.5
6,0.89912,0.76265,0.08179,0.02377,nan,2.99545,716.2
7,0.9085,0.77132,0.07551,0.02309,nan,2.99545,832.8
8,0.93575,0.84884,0.04132,0.02028,nan,2.99552,946.4
9,0.93912,0.85401,0.04047,0.01863,nan,2.9955,1059.8
10,0.94375,0.87209,0.03511,0.01811,nan,2.99553,1174.3
11,0.94575,0.84185,0.04103,0.01846,nan,2.9954,1289.5
12,0.94312,0.83212,0.04616,0.01697,nan,2.99553,1403.3
13,0.95163,0.90013,0.03357,0.0133,nan,2.99548,1516.5
14,0.9575,0.91849,0.02501,0.01541,nan,2.9955,1629.9
15,0.95737,0.91484,0.0223,0.01218,nan,2.9955,1743.8
16,0.95725,0.90268,0.02541,0.01331,nan,2.99555,1856.3
17,0.9635,0.92946,0.0205,0.013,nan,2.99551,1971.1
18,0.96113,0.89416,0.02646,0.01319,nan,2.99546,2084.7
19,0.962,0.90754,0.02527,0.01153,nan,2.99553,2200.6
20,0.9665,0.93515,0.01921,0.01061,nan,2.99551,2317.3
21,0.966,0.93796,0.01907,0.01137,nan,2.99544,2430.5
22,0.963,0.90998,0.02617,0.01052,nan,2.99543,2545.0
23,0.96825,0.93066,0.0182,0.01088,nan,2.99552,2658.1
24,0.97088,0.94769,0.01372,0.0104,nan,2.99559,2771.7
25,0.973,0.95256,0.01356,0.00986,nan,2.99556,2886.0
26,0.967,0.91484,0.0228,0.00874,nan,2.99552,2999.8
27,0.97262,0.93552,0.01642,0.00943,nan,2.99559,3116.1
28,0.97125,0.93126,0.01844,0.00846,nan,2.9955,3230.1
29,0.97275,0.93674,0.01607,0.00861,nan,2.99552,3344.9
30,0.97325,0.94526,0.01405,0.00848,nan,2.9956,3460.8
31,0.97475,0.93187,0.01673,0.00948,nan,2.99556,3574.0
32,0.97513,0.9562,0.01033,0.00843,nan,2.99556,3687.7
33,0.97588,0.94404,0.01439,0.00833,nan,2.99549,3801.5
34,0.9765,0.9585,0.01117,0.00758,nan,2.99554,3914.9
35,0.97825,0.95134,0.01189,0.00749,nan,2.99549,4033.0
36,0.979,0.95916,0.0116,0.00812,nan,2.99557,4147.4
37,0.97925,0.96229,0.01132,0.00745,nan,2.9954,4261.8
38,0.97988,0.95012,0.01141,0.00744,nan,2.99559,4375.4
39,0.97913,0.95255,0.01234,0.00629,nan,2.99554,4489.1
40,0.97975,0.96107,0.0106,0.00697,nan,2.99545,4602.6
41,0.97925,0.94802,0.01482,0.00711,nan,2.99542,4716.3
42,0.981,0.96535,0.00924,0.00623,nan,2.99539,4831.4
43,0.97975,0.95985,0.00999,0.00557,nan,2.99551,4946.4
44,0.98062,0.9604,0.00926,0.00589,nan,2.99551,5060.2
45,0.98013,0.96109,0.01175,0.00532,nan,2.99551,5173.5
46,0.981,0.96594,0.00939,0.00594,nan,2.99541,5287.2
47,0.98162,0.96757,0.0092,0.0056,nan,2.99559,5400.7
48,0.98162,0.96535,0.0076,0.00582,nan,2.99557,5514.3
49,0.98113,0.9635,0.01033,0.00618,nan,2.99551,5628.3
50,0.98262,0.96782,0.00931,0.00533,nan,2.99558,5741.9
