round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.54525,0.00602,0.37384,0.19898,nan,2.99551,120.7
2,0.80763,0.52457,0.17354,0.07874,nan,2.99562,243.7
3,0.88175,0.56764,0.12355,0.04944,nan,2.99556,366.5
4,0.91038,0.74716,0.07495,0.037,nan,2.9956,488.3
5,0.90938,0.68796,0.082,0.03219,nan,2.99564,609.4
6,0.93812,0.86978,0.04003,0.0254,nan,2.99556,733.4
7,0.947,0.90264,0.03016,0.02175,nan,2.99556,858.7
8,0.94788,0.86364,0.03434,0.02219,nan,2.99557,973.6
9,0.94163,0.82801,0.04717,0.01778,nan,2.99558,1088.1
10,0.95037,0.90295,0.03174,0.01831,nan,2.99559,1202.9
11,0.95825,0.90786,0.02622,0.01803,nan,2.99564,1320.5
12,0.95688,0.91646,0.02657,0.01486,nan,2.99561,1435.0
13,0.96213,0.91646,0.02138,0.01601,nan,2.99563,1548.8
14,0.96413,0.90865,0.02546,0.01278,nan,2.99558,1664.1
15,0.964,0.90295,0.02426,0.0116,nan,2.99558,1777.5
16,0.966,0.914,0.02281,0.01269,nan,2.99555,1891.0
17,0.96925,0.93047,0.019,0.01193,nan,2.9956,2005.2
18,0.97125,0.94111,0.01774,0.01223,nan,2.99569,2119.8
19,0.97,0.92415,0.01965,0.00901,nan,2.9956,2233.9
20,0.9715,0.9351,0.02045,0.00917,nan,2.99554,2347.3
21,0.97237,0.94472,0.01592,0.01016,nan,2.99558,2463.2
22,0.97313,0.94103,0.01708,0.01003,nan,2.99561,2580.4
23,0.97325,0.93612,0.01662,0.00946,nan,2.99564,2695.9
24,0.97262,0.92383,0.01935,0.00872,nan,2.99557,2809.5
25,0.97675,0.96081,0.01082,0.00931,nan,2.99566,2923.7
26,0.97713,0.96274,0.01027,0.0083,nan,2.99562,3038.1
27,0.97613,0.96069,0.01141,0.00822,nan,2.99561,3152.6
28,0.97775,0.96192,0.01134,0.00905,nan,2.99564,3266.7
29,0.97788,0.94717,0.01499,0.00735,nan,2.99556,3380.8
30,0.97913,0.96034,0.01228,0.00654,nan,2.99561,3497.1
31,0.9805,0.96314,0.00957,0.00839,nan,2.99555,3611.6
32,0.98013,0.96154,0.01182,0.00755,nan,2.99562,3726.2
33,0.98062,0.96929,0.00984,0.00663,nan,2.99555,3841.4
34,0.98137,0.96635,0.00948,0.00747,nan,2.99559,3955.4
35,0.97962,0.96154,0.01225,0.00597,nan,2.99556,4069.6
36,0.97962,0.96274,0.01143,0.00611,nan,2.99556,4182.5
37,0.9795,0.95946,0.01034,0.00671,nan,2.99566,4295.7
38,0.98137,0.95946,0.01186,0.0064,nan,2.99565,4412.6
39,0.98137,0.96192,0.01094,0.00658,nan,2.99559,4525.5
40,0.98237,0.97092,0.00757,0.0062,nan,2.99562,4639.0
41,0.9815,0.96806,0.00853,0.00572,nan,2.99561,4753.8
42,0.98188,0.96192,0.01125,0.00598,nan,2.99558,4867.6
43,0.98262,0.96929,0.00842,0.00585,nan,2.99558,4981.7
44,0.98188,0.95196,0.01194,0.0059,nan,2.99557,5095.8
45,0.983,0.97108,0.00843,0.00577,nan,2.99555,5208.7
46,0.98237,0.96207,0.0104,0.00502,nan,2.99554,5324.5
47,0.9815,0.95455,0.01183,0.00605,nan,2.99555,5437.3
48,0.983,0.96683,0.00957,0.00579,nan,2.99561,5550.5
49,0.98275,0.97115,0.00755,0.00571,nan,2.99555,5664.0
50,0.9835,0.97356,0.00712,0.00567,nan,2.99553,5777.5
