round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.115,0.0,0.3,1.20284,nan,2.99558,7.8
2,0.185,0.0,0.33577,1.04832,nan,2.9956,16.7
3,0.315,0.0,0.43278,0.99574,nan,2.99561,25.6
4,0.445,0.0,0.44522,0.74131,nan,2.99567,33.8
5,0.83375,0.0,0.2995,0.40755,nan,2.99559,41.7
6,0.98875,0.91139,0.02624,0.20651,nan,2.99561,49.4
7,0.99625,0.96203,0.01139,0.14502,nan,2.9956,57.0
8,0.9975,0.97468,0.00759,0.0809,nan,2.9956,64.7
9,1.0,1.0,0.0,0.05094,nan,2.99565,72.6
10,1.0,1.0,0.0,0.03827,nan,2.99562,80.2
11,1.0,1.0,0.0,0.02618,nan,2.99564,88.1
12,1.0,1.0,0.0,0.02042,nan,2.99562,95.7
13,1.0,1.0,0.0,0.01335,nan,2.99564,103.3
14,1.0,1.0,0.0,0.00701,nan,2.99558,111.1
15,1.0,1.0,0.0,0.00944,nan,2.99564,118.8
16,1.0,1.0,0.0,0.00432,nan,2.99563,126.4
17,1.0,1.0,0.0,0.0065,nan,2.99562,134.3
18,1.0,1.0,0.0,0.00542,nan,2.99563,142.0
19,1.0,1.0,0.0,0.00257,nan,2.99551,149.6
20,1.0,1.0,0.0,0.00242,nan,2.99556,157.1
21,1.0,1.0,0.0,0.00206,nan,2.99563,164.9
22,1.0,1.0,0.0,0.00314,nan,2.99565,172.7
23,1.0,1.0,0.0,0.00339,nan,2.99561,180.3
24,1.0,1.0,0.0,0.0017,nan,2.9956,187.9
25,1.0,1.0,0.0,0.00146,nan,2.99561,195.8
26,1.0,1.0,0.0,0.00139,nan,2.99555,203.4
27,1.0,1.0,0.0,0.00128,nan,2.9956,211.1
28,1.0,1.0,0.0,0.00122,nan,2.99561,218.6
29,1.0,1.0,0.0,0.00114,nan,2.99561,226.1
30,1.0,1.0,0.0,0.00113,nan,2.99567,233.8
31,1.0,1.0,0.0,0.00099,nan,2.99564,241.4
32,1.0,1.0,0.0,0.00094,nan,2.99564,249.3
33,1.0,1.0,0.0,0.00088,nan,2.99557,257.2
34,1.0,1.0,0.0,0.00086,nan,2.99564,264.8
35,1.0,1.0,0.0,0.00083,nan,2.9956,272.4
36,1.0,1.0,0.0,0.00083,nan,2.99563,279.9
37,1.0,1.0,0.0,0.00074,nan,2.99563,287.7
38,1.0,1.0,0.0,0.0007,nan,2.99553,295.3
39,1.0,1.0,0.0,0.00073,nan,2.99566,303.0
40,1.0,1.0,0.0,0.00066,nan,2.99561,310.8
41,1.0,1.0,0.0,0.00066,nan,2.99559,318.5
42,1.0,1.0,0.0,0.00056,nan,2.99557,326.5
43,1.0,1.0,0.0,0.00056,nan,2.99564,334.8
44,1.0,1.0,0.0,0.00056,nan,2.9956,342.9
45,1.0,1.0,0.0,0.00054,nan,2.99562,350.7
46,1.0,1.0,0.0,0.00055,nan,2.99563,358.3
47,1.0,1.0,0.0,0.00052,nan,2.99564,366.1
48,1.0,1.0,0.0,0.00047,nan,2.99559,373.9
49,1.0,1.0,0.0,0.00048,nan,2.99563,381.8
50,1.0,1.0,0.0,0.00045,nan,2.99558,389.4
