round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.14375,0.0,0.30952,1.15284,nan,2.99559,7.8
2,0.20875,0.0,0.39399,0.98488,nan,2.9956,15.4
3,0.74875,0.0,0.4129,0.60846,nan,2.99555,23.2
4,0.77875,0.03947,0.36838,0.31035,nan,2.99557,31.0
5,0.99,0.89474,0.03158,0.18166,nan,2.99563,38.7
6,0.9975,0.97059,0.00882,0.11054,nan,2.99558,46.5
7,1.0,1.0,0.0,0.0675,nan,2.99551,54.2
8,0.99375,0.93421,0.01974,0.04103,nan,2.99559,62.0
9,1.0,1.0,0.0,0.04285,nan,2.99561,69.9
10,1.0,1.0,0.0,0.02862,nan,2.99562,77.5
11,1.0,1.0,0.0,0.01464,nan,2.99566,85.3
12,0.99875,0.98684,0.00395,0.01503,nan,2.99555,92.9
13,1.0,1.0,0.0,0.01743,nan,2.99565,100.6
14,1.0,1.0,0.0,0.01385,nan,2.99564,108.4
15,1.0,1.0,0.0,0.00993,nan,2.99553,116.0
16,1.0,1.0,0.0,0.00601,nan,2.99561,123.5
17,1.0,1.0,0.0,0.01177,nan,2.99558,131.2
18,1.0,1.0,0.0,0.00748,nan,2.99555,139.2
19,1.0,1.0,0.0,0.00595,nan,2.99558,147.1
20,1.0,1.0,0.0,0.00486,nan,2.99562,154.8
21,1.0,1.0,0.0,0.00388,nan,2.99553,162.4
22,1.0,1.0,0.0,0.00388,nan,2.99563,170.1
23,1.0,1.0,0.0,0.00168,nan,2.9955,177.7
24,1.0,1.0,0.0,0.00154,nan,2.99559,185.4
25,1.0,1.0,0.0,0.00341,nan,2.99562,193.1
26,1.0,1.0,0.0,0.0013,nan,2.9956,200.7
27,1.0,1.0,0.0,0.00122,nan,2.99552,208.5
28,1.0,1.0,0.0,0.00118,nan,2.99554,216.2
29,1.0,1.0,0.0,0.00108,nan,2.99562,223.9
30,1.0,1.0,0.0,0.001,nan,2.99563,231.4
31,1.0,1.0,0.0,0.00119,nan,2.99564,238.9
32,1.0,1.0,0.0,0.00093,nan,2.9955,246.6
33,1.0,1.0,0.0,0.00094,nan,2.99557,254.1
34,1.0,1.0,0.0,0.00083,nan,2.99558,261.7
35,1.0,1.0,0.0,0.00081,nan,2.99556,269.2
36,1.0,1.0,0.0,0.00074,nan,2.9956,277.0
37,1.0,1.0,0.0,0.00075,nan,2.99556,284.5
38,1.0,1.0,0.0,0.00067,nan,2.99553,292.2
39,1.0,1.0,0.0,0.00076,nan,2.99561,300.0
40,1.0,1.0,0.0,0.00065,nan,2.99551,307.7
41,1.0,1.0,0.0,0.00061,nan,2.99554,315.2
42,1.0,1.0,0.0,0.0006,nan,2.99558,323.0
43,1.0,1.0,0.0,0.00055,nan,2.99559,330.7
44,1.0,1.0,0.0,0.00054,nan,2.99556,338.4
45,1.0,1.0,0.0,0.00052,nan,2.99557,346.1
46,1.0,1.0,0.0,0.0005,nan,2.99562,353.5
47,1.0,1.0,0.0,0.00051,nan,2.99561,361.1
48,1.0,1.0,0.0,0.00046,nan,2.99559,369.0
49,1.0,1.0,0.0,0.00044,nan,2.99562,376.8
50,1.0,1.0,0.0,0.00045,nan,2.99559,384.7
