round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.36225,0.0,0.38979,0.17406,0.05686,2.8704,118.6
2,0.77663,0.4509,0.16282,0.07358,0.03798,2.88403,237.1
3,0.8375,0.54604,0.12589,0.04897,0.06283,2.87838,356.2
4,0.87738,0.71835,0.08753,0.038,0.07405,2.87453,479.7
5,0.89887,0.69131,0.09396,0.02906,0.07474,2.88014,599.1
6,0.91363,0.81654,0.04894,0.02844,0.11119,2.8669,718.7
7,0.9155,0.77007,0.06339,0.02504,0.12119,2.86281,837.9
8,0.91012,0.63869,0.09837,0.0209,0.06909,2.8839,956.4
9,0.94137,0.84158,0.04221,0.02064,0.10862,2.87582,1076.2
10,0.94175,0.87808,0.03818,0.0162,0.09532,2.88044,1196.3
11,0.94525,0.8814,0.03431,0.01532,0.10136,2.87976,1317.5
12,0.94525,0.85766,0.03949,0.01525,0.12392,2.87435,1438.7
13,0.93263,0.76034,0.06743,0.01546,0.11665,2.87634,1559.1
14,0.957,0.89903,0.02609,0.01546,0.11032,2.87831,1678.9
15,0.9575,0.89416,0.02794,0.01444,0.1023,2.88103,1798.2
16,0.955,0.85644,0.03596,0.01349,0.10789,2.87999,1918.2
17,0.9545,0.87956,0.03741,0.01217,0.07809,2.88544,2037.2
18,0.9615,0.92701,0.02256,0.01088,0.08128,2.88522,2157.4
19,0.965,0.93385,0.01949,0.01166,0.07396,2.88607,2279.7
20,0.96413,0.91606,0.02244,0.01136,0.06521,2.88725,2401.3
21,0.96375,0.92506,0.02186,0.01099,0.07265,2.88644,2520.8
22,0.96662,0.91727,0.02154,0.0108,0.06308,2.8873,2640.8
23,0.97037,0.93564,0.0175,0.00984,0.06628,2.88702,2760.4
24,0.96775,0.92088,0.02458,0.00983,0.0421,2.88913,2880.5
25,0.96613,0.91971,0.0232,0.01011,0.06703,2.88703,3000.2
26,0.9715,0.94431,0.01406,0.00925,0.07828,2.88576,3119.4
27,0.97137,0.95012,0.0143,0.00895,0.08556,2.88486,3242.1
28,0.97075,0.94057,0.01737,0.00942,0.05472,2.88822,3361.8
29,0.96925,0.93674,0.0184,0.00804,0.09594,2.88346,3484.0
30,0.97462,0.93936,0.01466,0.00841,0.05378,2.88832,3603.6
31,0.9715,0.9354,0.01658,0.00897,0.05731,2.88817,3723.9
32,0.97288,0.94769,0.01651,0.00891,0.05775,2.88817,3843.3
33,0.97262,0.92336,0.01873,0.00668,0.05891,2.88806,3963.0
34,0.97425,0.94163,0.01757,0.00775,0.06022,2.88786,4085.6
35,0.97762,0.95916,0.01176,0.00731,0.08353,2.88547,4206.5
36,0.97437,0.93552,0.01602,0.00682,0.06806,2.88722,4327.5
37,0.97788,0.95377,0.01036,0.00788,0.06285,2.88779,4447.5
38,0.97625,0.94526,0.01674,0.00632,0.02142,2.89009,4566.7
39,0.9765,0.94647,0.01721,0.00672,0.04842,2.88886,4687.1
40,0.97837,0.94647,0.01495,0.00754,0.05965,2.88796,4807.2
41,0.97913,0.95742,0.01129,0.00599,0.06783,2.88723,4927.3
42,0.97862,0.94282,0.01453,0.00722,0.04291,2.88924,5049.1
43,0.97575,0.92701,0.01859,0.00606,0.04783,2.88888,5168.1
44,0.97775,0.94526,0.01536,0.00675,0.06107,2.88795,5288.3
45,0.979,0.96239,0.01053,0.00676,0.06074,2.88794,5408.1
46,0.98113,0.96472,0.00957,0.00631,0.07435,2.88673,5527.2
47,0.97888,0.95134,0.01313,0.00558,0.05674,2.88827,5647.6
48,0.98175,0.96658,0.00765,0.00573,0.04757,2.88893,5770.6
49,0.9815,0.96594,0.01003,0.006,0.03622,2.88956,5893.4
50,0.97875,0.93917,0.01577,0.00611,0.04194,2.88929,6015.0
