round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.47837,0.0,0.41271,0.19307,0.07009,2.85211,120.8
2,0.62687,0.01966,0.34058,0.06402,0.05023,2.87892,241.3
3,0.8625,0.54614,0.13295,0.05141,0.07399,2.87268,360.6
4,0.9,0.73831,0.08291,0.04003,0.09081,2.87049,479.8
5,0.92412,0.79014,0.05799,0.02902,0.11058,2.86516,598.9
6,0.94088,0.84976,0.04304,0.02956,0.12198,2.8616,719.1
7,0.94163,0.84703,0.04582,0.02431,0.10012,2.87809,839.8
8,0.95337,0.89062,0.03212,0.02121,0.11987,2.87229,960.4
9,0.95337,0.90172,0.02759,0.02078,0.09362,2.88092,1082.5
10,0.95962,0.89633,0.02585,0.01881,0.11585,2.87732,1204.0
11,0.96088,0.93679,0.01882,0.01572,0.12645,2.87358,1323.6
12,0.962,0.91024,0.02385,0.01405,0.10436,2.88007,1443.6
13,0.96113,0.90139,0.02595,0.01581,0.10841,2.87974,1562.4
14,0.9655,0.92541,0.02141,0.01138,0.09812,2.88212,1683.7
15,0.9655,0.91656,0.02667,0.01315,0.08072,2.88486,1803.3
16,0.96788,0.91024,0.02423,0.01062,0.09094,2.88384,1924.5
17,0.96613,0.90295,0.02543,0.01219,0.10322,2.88165,2044.9
18,0.9665,0.88369,0.03129,0.00937,0.08843,2.8844,2165.4
19,0.97137,0.9484,0.01412,0.01001,0.07466,2.8862,2286.0
20,0.97375,0.93805,0.01723,0.00942,0.04398,2.88903,2405.6
21,0.97613,0.95913,0.01121,0.01146,0.09144,2.88407,2524.9
22,0.97425,0.9292,0.01757,0.00934,0.08176,2.8853,2646.0
23,0.97662,0.95449,0.01274,0.01029,0.07544,2.88614,2765.3
24,0.97513,0.9398,0.01724,0.008,0.0708,2.88681,2888.6
25,0.97513,0.93552,0.01879,0.00926,0.05485,2.88829,3010.0
26,0.97513,0.9507,0.01667,0.00825,0.06826,2.88714,3130.3
27,0.97788,0.9375,0.01739,0.0073,0.05727,2.88817,3250.8
28,0.978,0.94595,0.01401,0.00706,0.06473,2.88751,3371.2
29,0.979,0.95542,0.01164,0.00786,0.06916,2.88708,3491.3
30,0.9775,0.95575,0.01308,0.00736,0.06466,2.88755,3611.6
31,0.97837,0.9646,0.01069,0.00789,0.06961,2.88703,3732.5
32,0.9785,0.96034,0.01157,0.0067,0.06568,2.8874,3853.2
33,0.97913,0.95192,0.01487,0.00525,0.04716,2.88895,3975.1
34,0.97888,0.96081,0.01073,0.00752,0.04749,2.88896,4095.8
35,0.97975,0.96867,0.00928,0.00602,0.09463,2.88403,4215.6
36,0.98037,0.96627,0.00885,0.00579,0.03732,2.88951,4335.0
37,0.97888,0.96192,0.01055,0.00657,0.04391,2.88915,4455.3
38,0.9795,0.95575,0.01187,0.00748,0.06081,2.88794,4574.6
39,0.98037,0.95954,0.01091,0.00675,0.06825,2.88734,4697.6
40,0.97937,0.95702,0.01218,0.00574,0.05189,2.88864,4818.9
41,0.98088,0.96081,0.01036,0.00685,0.03658,2.88955,4938.4
42,0.97988,0.94058,0.01496,0.0054,0.04196,2.88928,5058.2
43,0.9815,0.95449,0.01104,0.00614,0.03633,2.88956,5177.5
44,0.9815,0.95575,0.0112,0.0063,0.05252,2.88863,5297.2
45,0.98162,0.94437,0.01492,0.00591,0.03561,2.88961,5417.5
46,0.98162,0.96274,0.01062,0.0057,0.04176,2.88928,5538.8
47,0.98162,0.9646,0.00949,0.00546,0.02459,2.89002,5660.7
48,0.98313,0.96929,0.00896,0.0062,0.03192,2.88977,5780.5
49,0.9825,0.95577,0.0112,0.00597,0.05054,2.88879,5899.0
50,0.98275,0.96867,0.0088,0.00538,0.04953,2.88885,6018.7
