round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.12875,0.0,0.30255,1.23264,nan,2.99562,7.7
2,0.09,0.0,0.29893,1.04761,nan,2.99563,15.6
3,0.465,0.0,0.45334,0.98915,nan,2.99562,23.4
4,0.5925,0.0,0.39394,0.69799,nan,2.99564,31.3
5,0.88125,0.0375,0.28304,0.36966,nan,2.99561,39.0
6,0.9975,0.97895,0.00632,0.20627,nan,2.99563,46.6
7,1.0,1.0,0.0,0.14028,nan,2.99566,54.4
8,1.0,1.0,0.0,0.0814,nan,2.99565,62.3
9,1.0,1.0,0.0,0.04849,nan,2.99559,71.9
10,1.0,1.0,0.0,0.03514,nan,2.99558,81.8
11,1.0,1.0,0.0,0.02348,nan,2.99563,89.9
12,1.0,1.0,0.0,0.01507,nan,2.99562,97.6
13,1.0,1.0,0.0,0.01235,nan,2.9956,106.0
14,1.0,1.0,0.0,0.00868,nan,2.99562,114.1
15,1.0,1.0,0.0,0.00746,nan,2.99558,121.8
16,1.0,1.0,0.0,0.00412,nan,2.99558,129.7
17,1.0,1.0,0.0,0.00444,nan,2.99559,137.8
18,1.0,1.0,0.0,0.00291,nan,2.99559,145.9
19,1.0,1.0,0.0,0.0026,nan,2.99559,153.7
20,1.0,1.0,0.0,0.00344,nan,2.99563,161.7
21,1.0,1.0,0.0,0.0021,nan,2.99565,169.5
22,1.0,1.0,0.0,0.00194,nan,2.9956,177.5
23,1.0,1.0,0.0,0.00184,nan,2.99568,185.1
24,1.0,1.0,0.0,0.00157,nan,2.99561,193.2
25,1.0,1.0,0.0,0.0015,nan,2.9956,201.2
26,1.0,1.0,0.0,0.00128,nan,2.99561,209.2
27,1.0,1.0,0.0,0.0013,nan,2.99564,216.8
28,1.0,1.0,0.0,0.00131,nan,2.99564,224.5
29,1.0,1.0,0.0,0.00115,nan,2.99564,232.5
30,1.0,1.0,0.0,0.0011,nan,2.99564,240.4
31,1.0,1.0,0.0,0.00101,nan,2.99564,248.2
32,1.0,1.0,0.0,0.00095,nan,2.99564,256.1
33,1.0,1.0,0.0,0.00085,nan,2.99562,264.0
34,1.0,1.0,0.0,0.00085,nan,2.99565,271.7
35,1.0,1.0,0.0,0.00084,nan,2.99563,279.7
36,1.0,1.0,0.0,0.00073,nan,2.99563,287.8
37,1.0,1.0,0.0,0.00075,nan,2.99562,295.7
38,1.0,1.0,0.0,0.00069,nan,2.99561,303.7
39,1.0,1.0,0.0,0.0007,nan,2.99561,311.5
40,1.0,1.0,0.0,0.00064,nan,2.99565,319.3
41,1.0,1.0,0.0,0.00062,nan,2.99564,327.0
42,1.0,1.0,0.0,0.00061,nan,2.99555,334.7
43,1.0,1.0,0.0,0.00058,nan,2.99563,342.3
44,1.0,1.0,0.0,0.0006,nan,2.99562,350.2
45,1.0,1.0,0.0,0.00055,nan,2.99562,358.0
46,1.0,1.0,0.0,0.00054,nan,2.99562,365.8
47,1.0,1.0,0.0,0.00054,nan,2.99563,373.6
48,1.0,1.0,0.0,0.00047,nan,2.99562,381.6
49,1.0,1.0,0.0,0.00049,nan,2.99564,389.4
50,1.0,1.0,0.0,0.00045,nan,2.99561,397.3
