round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.39475,0.0,0.42432,0.19487,nan,2.99573,113.6
2,0.76187,0.2494,0.21608,0.06758,nan,2.99573,227.3
3,0.87275,0.62892,0.09991,0.05412,nan,2.99573,341.0
4,0.91,0.80482,0.06316,0.03657,nan,2.99573,454.7
5,0.91325,0.72819,0.09133,0.03182,nan,2.99573,567.3
6,0.93263,0.82174,0.05676,0.0278,nan,2.99573,680.7
7,0.9455,0.86979,0.03854,0.02124,nan,2.99573,794.9
8,0.94463,0.85335,0.03874,0.01673,nan,2.99573,908.0
9,0.95425,0.90392,0.02768,0.0185,nan,2.99573,1021.1
10,0.9565,0.91769,0.02442,0.01879,nan,2.99573,1133.7
11,0.96013,0.90144,0.02723,0.0158,nan,2.99573,1248.8
12,0.96313,0.92794,0.02128,0.01344,nan,2.99573,1368.2
13,0.96013,0.91155,0.0262,0.01203,nan,2.99573,1481.5
14,0.96413,0.92506,0.02064,0.01394,nan,2.99573,1594.5
15,0.96675,0.92428,0.02068,0.01191,nan,2.99573,1707.9
16,0.9675,0.92138,0.02141,0.01338,nan,2.99573,1820.8
17,0.97037,0.93243,0.01781,0.01118,nan,2.99573,1933.9
18,0.971,0.94564,0.01517,0.01269,nan,2.99573,2046.9
19,0.97325,0.94437,0.01363,0.01059,nan,2.99573,2160.9
20,0.97075,0.92415,0.02244,0.00828,nan,2.99573,2275.8
21,0.97475,0.95209,0.01351,0.00685,nan,2.99573,2389.8
22,0.97062,0.91656,0.02262,0.00975,nan,2.99573,2504.4
23,0.97625,0.95673,0.01241,0.0097,nan,2.99573,2617.0
24,0.97688,0.95673,0.01373,0.00891,nan,2.99573,2729.7
25,0.976,0.95449,0.01306,0.01045,nan,2.99573,2842.5
26,0.97675,0.9494,0.01264,0.00846,nan,2.99573,2954.8
27,0.9775,0.95663,0.01243,0.00893,nan,2.99573,3069.3
28,0.97837,0.95793,0.01055,0.00826,nan,2.99573,3184.2
29,0.98013,0.96713,0.00878,0.00859,nan,2.99573,3296.8
30,0.9795,0.95673,0.0116,0.00671,nan,2.99573,3409.9
31,0.98013,0.96274,0.01085,0.00645,nan,2.99573,3523.6
32,0.97962,0.95673,0.01106,0.00811,nan,2.99573,3637.2
33,0.97937,0.95072,0.0127,0.00592,nan,2.99573,3751.7
34,0.98013,0.95322,0.01227,0.00661,nan,2.99573,3865.0
35,0.98088,0.96587,0.00941,0.00686,nan,2.99573,3980.6
36,0.9805,0.94943,0.0141,0.00634,nan,2.99573,4093.5
37,0.98162,0.96875,0.00863,0.00618,nan,2.99573,4206.5
38,0.98225,0.96755,0.00991,0.00547,nan,2.99573,4319.4
39,0.98075,0.96386,0.01149,0.00655,nan,2.99573,4432.0
40,0.98075,0.96839,0.00989,0.00613,nan,2.99573,4544.6
41,0.98175,0.97229,0.00776,0.00747,nan,2.99573,4657.5
42,0.98175,0.97236,0.00795,0.00591,nan,2.99573,4770.2
43,0.98262,0.96755,0.00829,0.00681,nan,2.99573,4885.5
44,0.98275,0.96875,0.00811,0.00544,nan,2.99573,5000.7
45,0.983,0.96755,0.00735,0.00626,nan,2.99573,5113.5
46,0.98388,0.97092,0.00766,0.0056,nan,2.99573,5227.1
47,0.98362,0.96995,0.00742,0.00512,nan,2.99573,5339.8
48,0.98313,0.96755,0.01007,0.00491,nan,2.99573,5452.6
49,0.983,0.97229,0.00719,0.00502,nan,2.99573,5565.4
50,0.98313,0.96274,0.00995,0.00514,nan,2.99573,5677.2
