round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.46525,0.0,0.40093,0.17569,nan,2.99573,113.0
2,0.70012,0.00388,0.28582,0.07869,nan,2.99573,228.6
3,0.81088,0.3747,0.19032,0.04874,nan,2.99573,342.3
4,0.864,0.68734,0.11421,0.0349,nan,2.99573,455.9
5,0.89075,0.74935,0.08118,0.03082,nan,2.99573,569.1
6,0.90225,0.76913,0.07904,0.02375,nan,2.99573,682.9
7,0.90912,0.77261,0.07548,0.02285,nan,2.99573,795.9
8,0.93637,0.85142,0.04051,0.01995,nan,2.99573,909.8
9,0.93937,0.8553,0.04018,0.01872,nan,2.99573,1023.3
10,0.943,0.86822,0.03611,0.01786,nan,2.99573,1139.1
11,0.94537,0.8382,0.04232,0.01852,nan,2.99573,1253.6
12,0.94275,0.82725,0.04784,0.01681,nan,2.99573,1366.6
13,0.952,0.90389,0.03227,0.01329,nan,2.99573,1481.4
14,0.958,0.91971,0.02456,0.01534,nan,2.99573,1594.3
15,0.95737,0.91119,0.02345,0.01211,nan,2.99573,1707.6
16,0.95762,0.90146,0.02589,0.01308,nan,2.99573,1821.2
17,0.96337,0.92946,0.01997,0.01275,nan,2.99573,1936.2
18,0.96075,0.89173,0.02695,0.01314,nan,2.99573,2054.8
19,0.96213,0.90754,0.02539,0.01166,nan,2.99573,2169.0
20,0.9675,0.93645,0.01881,0.01084,nan,2.99573,2282.5
21,0.966,0.93917,0.01944,0.01127,nan,2.99573,2395.8
22,0.96337,0.90998,0.02598,0.01061,nan,2.99573,2509.8
23,0.96788,0.92457,0.01926,0.01074,nan,2.99573,2622.8
24,0.971,0.94526,0.01401,0.0105,nan,2.99573,2736.1
25,0.97275,0.95381,0.01249,0.00982,nan,2.99573,2849.2
26,0.9675,0.91606,0.02221,0.00886,nan,2.99573,2965.9
27,0.97213,0.93431,0.01691,0.00955,nan,2.99573,3082.9
28,0.97062,0.92866,0.01898,0.00825,nan,2.99573,3196.8
29,0.97275,0.93552,0.0159,0.00862,nan,2.99573,3310.6
30,0.97388,0.94647,0.01395,0.00821,nan,2.99573,3425.3
31,0.97388,0.93187,0.01634,0.0094,nan,2.99573,3538.1
32,0.97513,0.95499,0.01066,0.0085,nan,2.99573,3651.7
33,0.97575,0.94404,0.01432,0.00824,nan,2.99573,3765.1
34,0.97662,0.95985,0.01124,0.00755,nan,2.99573,3882.6
35,0.97888,0.95134,0.01208,0.00735,nan,2.99573,3996.9
36,0.97825,0.95499,0.01307,0.00813,nan,2.99573,4110.0
37,0.979,0.95864,0.01148,0.00757,nan,2.99573,4225.5
38,0.97975,0.95012,0.01136,0.00716,nan,2.99573,4338.1
39,0.97975,0.95255,0.0122,0.00627,nan,2.99573,4451.8
40,0.97975,0.95985,0.01083,0.00669,nan,2.99573,4564.8
41,0.9795,0.9505,0.01417,0.007,nan,2.99573,4680.1
42,0.98088,0.96782,0.00865,0.0063,nan,2.99573,4795.2
43,0.97937,0.95985,0.01036,0.00562,nan,2.99573,4908.2
44,0.981,0.96287,0.00877,0.00565,nan,2.99573,5021.8
45,0.97988,0.95979,0.01256,0.0052,nan,2.99573,5135.2
46,0.98125,0.96715,0.00904,0.00585,nan,2.99573,5248.3
47,0.982,0.96239,0.00962,0.00547,nan,2.99573,5362.9
48,0.98113,0.96163,0.00867,0.00579,nan,2.99573,5476.2
49,0.98037,0.96107,0.01113,0.00593,nan,2.99573,5591.9
50,0.983,0.96782,0.00898,0.00534,nan,2.99573,5707.5
