round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.09625,0.0,0.3,1.14013,nan,2.99555,9.4
2,0.43375,0.0,0.44565,0.93993,nan,2.99555,18.9
3,0.67625,0.0,0.36524,0.60957,nan,2.99562,28.3
4,0.9375,0.67647,0.10547,0.2919,nan,2.99553,38.3
5,0.96125,0.65823,0.10154,0.17089,nan,2.99559,47.7
6,1.0,1.0,0.0,0.10001,nan,2.99559,57.5
7,0.985,0.82353,0.05294,0.0698,nan,2.99563,68.4
8,1.0,1.0,0.0,0.04966,nan,2.99558,78.3
9,1.0,1.0,0.0,0.03752,nan,2.99557,88.0
10,1.0,1.0,0.0,0.02849,nan,2.99546,98.0
11,1.0,1.0,0.0,0.02286,nan,2.9956,107.4
12,1.0,1.0,0.0,0.01064,nan,2.99564,117.1
13,1.0,1.0,0.0,0.016,nan,2.9956,126.8
14,1.0,1.0,0.0,0.01339,nan,2.99562,136.3
15,1.0,1.0,0.0,0.0153,nan,2.99561,145.7
16,1.0,1.0,0.0,0.00612,nan,2.99547,155.2
17,1.0,1.0,0.0,0.01083,nan,2.99553,164.8
18,1.0,1.0,0.0,0.00662,nan,2.99559,174.3
19,1.0,1.0,0.0,0.00486,nan,2.99557,183.8
20,1.0,1.0,0.0,0.00468,nan,2.99552,193.6
21,1.0,1.0,0.0,0.00469,nan,2.99559,202.9
22,1.0,1.0,0.0,0.00208,nan,2.99554,212.8
23,1.0,1.0,0.0,0.00169,nan,2.99567,222.4
24,1.0,1.0,0.0,0.00549,nan,2.9956,231.7
25,1.0,1.0,0.0,0.00157,nan,2.99553,241.3
26,1.0,1.0,0.0,0.00131,nan,2.99556,250.9
27,1.0,1.0,0.0,0.00126,nan,2.99563,260.7
28,1.0,1.0,0.0,0.00371,nan,2.99553,270.3
29,1.0,1.0,0.0,0.00115,nan,2.99555,279.7
30,1.0,1.0,0.0,0.00104,nan,2.99555,289.2
31,1.0,1.0,0.0,0.00111,nan,2.99562,298.5
32,1.0,1.0,0.0,0.00329,nan,2.99552,308.2
33,1.0,1.0,0.0,0.00094,nan,2.99561,317.7
34,1.0,1.0,0.0,0.00086,nan,2.99556,327.1
35,1.0,1.0,0.0,0.00084,nan,2.99555,337.3
36,1.0,1.0,0.0,0.00081,nan,2.99559,347.6
37,1.0,1.0,0.0,0.00077,nan,2.99556,357.6
38,1.0,1.0,0.0,0.00068,nan,2.99563,367.1
39,1.0,1.0,0.0,0.00065,nan,2.99557,376.0
40,1.0,1.0,0.0,0.00067,nan,2.99558,384.6
41,1.0,1.0,0.0,0.00064,nan,2.99555,393.4
42,1.0,1.0,0.0,0.00059,nan,2.99552,402.4
43,1.0,1.0,0.0,0.00061,nan,2.99556,411.3
44,1.0,1.0,0.0,0.00055,nan,2.9956,420.2
45,1.0,1.0,0.0,0.00054,nan,2.99559,429.1
46,1.0,1.0,0.0,0.00052,nan,2.99559,437.8
47,1.0,1.0,0.0,0.00052,nan,2.99556,446.5
48,1.0,1.0,0.0,0.00047,nan,2.99553,455.2
49,1.0,1.0,0.0,0.00047,nan,2.99545,463.9
50,1.0,1.0,0.0,0.00047,nan,2.99559,472.7
