round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.40363,0.0,0.42643,0.19477,nan,2.99573,113.5
2,0.74975,0.24096,0.22372,0.06773,nan,2.99573,227.9
3,0.86838,0.62048,0.10555,0.05445,nan,2.99573,341.5
4,0.909,0.81205,0.06477,0.03698,nan,2.99573,456.3
5,0.91138,0.71302,0.09497,0.03178,nan,2.99573,570.8
6,0.93237,0.81669,0.0565,0.02807,nan,2.99573,684.3
7,0.946,0.86979,0.03789,0.02125,nan,2.99573,799.5
8,0.94463,0.85209,0.03884,0.01665,nan,2.99573,914.4
9,0.95475,0.90392,0.02727,0.01871,nan,2.99573,1029.4
10,0.957,0.92506,0.02375,0.01845,nan,2.99573,1142.8
11,0.95937,0.90144,0.02767,0.01605,nan,2.99573,1256.3
12,0.96288,0.92541,0.02157,0.01368,nan,2.99573,1372.7
13,0.95913,0.90955,0.02645,0.0122,nan,2.99573,1491.1
14,0.96388,0.92506,0.02047,0.01416,nan,2.99573,1605.4
15,0.96725,0.92308,0.02056,0.01193,nan,2.99573,1720.9
16,0.96775,0.92383,0.02062,0.0135,nan,2.99573,1834.5
17,0.96988,0.93243,0.01753,0.01104,nan,2.99573,1947.6
18,0.97062,0.94437,0.0153,0.01235,nan,2.99573,2062.3
19,0.97325,0.94185,0.01404,0.0108,nan,2.99573,2176.2
20,0.97062,0.92668,0.02152,0.0084,nan,2.99573,2291.9
21,0.97425,0.95209,0.01378,0.0068,nan,2.99573,2406.6
22,0.9715,0.91783,0.02281,0.00971,nan,2.99573,2521.5
23,0.97588,0.95433,0.01315,0.01001,nan,2.99573,2635.3
24,0.97675,0.95575,0.01388,0.00877,nan,2.99573,2749.7
25,0.97588,0.95575,0.01293,0.0103,nan,2.99573,2863.1
26,0.977,0.9506,0.01209,0.00836,nan,2.99573,2977.3
27,0.97762,0.95783,0.01192,0.00873,nan,2.99573,3090.2
28,0.97862,0.95553,0.01099,0.0082,nan,2.99573,3206.7
29,0.97975,0.9646,0.00879,0.00858,nan,2.99573,3321.8
30,0.98013,0.95793,0.01128,0.00708,nan,2.99573,3435.8
31,0.98062,0.96394,0.01031,0.00683,nan,2.99573,3550.2
32,0.97962,0.95673,0.01107,0.00814,nan,2.99573,3663.4
33,0.97962,0.95312,0.01213,0.00588,nan,2.99573,3787.4
34,0.9805,0.95702,0.01121,0.00679,nan,2.99573,3901.4
35,0.9815,0.96587,0.00952,0.00681,nan,2.99573,4016.0
36,0.98025,0.94943,0.01398,0.00661,nan,2.99573,4132.5
37,0.98162,0.96875,0.009,0.00613,nan,2.99573,4246.5
38,0.98125,0.96635,0.01059,0.00574,nan,2.99573,4359.3
39,0.98037,0.96154,0.01203,0.00655,nan,2.99573,4473.0
40,0.98037,0.96386,0.01063,0.00655,nan,2.99573,4586.0
41,0.98137,0.97174,0.00789,0.00738,nan,2.99573,4699.4
42,0.98213,0.97301,0.00788,0.00578,nan,2.99573,4814.0
43,0.9825,0.96755,0.00862,0.00672,nan,2.99573,4927.0
44,0.9825,0.96875,0.00834,0.00521,nan,2.99573,5047.0
45,0.983,0.96875,0.00703,0.00672,nan,2.99573,5161.2
46,0.98325,0.97115,0.00747,0.00578,nan,2.99573,5275.6
47,0.98438,0.97115,0.00724,0.00524,nan,2.99573,5389.1
48,0.98288,0.96635,0.01053,0.00489,nan,2.99573,5502.9
49,0.98337,0.9747,0.00677,0.00512,nan,2.99573,5616.1
50,0.983,0.96274,0.00986,0.00519,nan,2.99573,5729.4
