round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.39263,0.0,0.34414,0.17927,nan,2.8901,102.6
2,0.707,0.37944,0.23686,0.07196,nan,2.89023,205.2
3,0.806,0.26034,0.20241,0.05573,nan,2.89014,307.6
4,0.78063,0.08394,0.2788,0.03397,nan,2.89009,412.4
5,0.86475,0.48966,0.14539,0.03222,nan,2.89012,516.6
6,0.895,0.69767,0.09427,0.02536,nan,2.89021,619.6
7,0.919,0.78954,0.06392,0.02373,nan,2.89009,722.2
8,0.941,0.89356,0.03201,0.02032,nan,2.89014,825.7
9,0.92975,0.68317,0.08615,0.01975,nan,2.89022,930.0
10,0.94488,0.85272,0.04006,0.02027,nan,2.89018,1035.0
11,0.94837,0.90876,0.02883,0.01671,nan,2.89017,1138.4
12,0.94888,0.87835,0.03562,0.01576,nan,2.89018,1240.9
13,0.95675,0.92079,0.02111,0.01388,nan,2.89017,1348.7
14,0.95488,0.90511,0.02805,0.01572,nan,2.89019,1452.3
15,0.95075,0.8528,0.03888,0.01442,nan,2.89008,1554.5
16,0.96162,0.93069,0.02059,0.01356,nan,2.89028,1658.0
17,0.96162,0.92218,0.02206,0.01279,nan,2.8902,1761.1
18,0.96425,0.91337,0.02337,0.01134,nan,2.89016,1863.2
19,0.96188,0.89173,0.02661,0.01201,nan,2.89019,1966.0
20,0.9655,0.93309,0.01719,0.01036,nan,2.89021,2069.5
21,0.96675,0.92327,0.01916,0.01097,nan,2.89017,2173.3
22,0.96713,0.94039,0.01757,0.01048,nan,2.89018,2280.0
23,0.96862,0.93688,0.01908,0.00999,nan,2.8902,2384.1
24,0.96862,0.9047,0.02343,0.01035,nan,2.89018,2487.7
25,0.96762,0.91727,0.02433,0.00989,nan,2.89017,2591.4
26,0.969,0.93917,0.02006,0.00854,nan,2.89024,2693.7
27,0.96388,0.8601,0.03661,0.00854,nan,2.89009,2797.3
28,0.97337,0.94891,0.01559,0.00875,nan,2.89017,2900.2
29,0.97362,0.94059,0.01714,0.00744,nan,2.89018,3004.0
30,0.97425,0.94161,0.0145,0.00857,nan,2.89022,3109.7
31,0.97488,0.94526,0.0157,0.00861,nan,2.89024,3212.9
32,0.97525,0.95173,0.01119,0.0086,nan,2.89013,3316.0
33,0.9735,0.94282,0.01498,0.00774,nan,2.8901,3418.5
34,0.97413,0.92457,0.01921,0.00799,nan,2.89016,3521.2
35,0.9765,0.93936,0.01691,0.00732,nan,2.89016,3624.8
36,0.97775,0.9505,0.01417,0.00676,nan,2.89003,3728.3
37,0.97513,0.92092,0.02018,0.00613,nan,2.89011,3831.1
38,0.97662,0.93431,0.01691,0.00647,nan,2.89017,3935.4
39,0.97088,0.88564,0.02998,0.0064,nan,2.89017,4039.9
40,0.97725,0.94039,0.01576,0.00696,nan,2.89014,4144.1
41,0.97713,0.94404,0.01377,0.00725,nan,2.89019,4246.4
42,0.97813,0.95012,0.01197,0.00609,nan,2.89015,4349.6
43,0.9805,0.96229,0.01031,0.00573,nan,2.89006,4452.3
44,0.9795,0.93796,0.01518,0.00472,nan,2.89017,4555.5
45,0.98037,0.94769,0.0118,0.00662,nan,2.89019,4659.7
46,0.981,0.95864,0.01172,0.0062,nan,2.89006,4762.4
47,0.97975,0.94891,0.01347,0.00635,nan,2.8902,4867.2
48,0.98225,0.97202,0.00806,0.00565,nan,2.89025,4982.9
49,0.98088,0.9562,0.01029,0.00599,nan,2.89024,5085.1
50,0.98037,0.95012,0.01131,0.00556,nan,2.89016,5187.7
