round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.1,0.0,0.3,1.18599,nan,2.99552,8.8
2,0.19375,0.0,0.4,0.9733,nan,2.99556,17.6
3,0.44875,0.0,0.41292,0.73231,nan,2.99561,26.3
4,0.87875,0.41975,0.20018,0.38074,nan,2.99553,35.3
5,0.9575,0.54667,0.136,0.22312,nan,2.9955,44.1
6,1.0,1.0,0.0,0.13954,nan,2.99559,52.8
7,1.0,1.0,0.0,0.0935,nan,2.99561,61.6
8,1.0,1.0,0.0,0.04788,nan,2.99556,70.5
9,1.0,1.0,0.0,0.03375,nan,2.99551,79.3
10,1.0,1.0,0.0,0.02431,nan,2.99556,88.7
11,1.0,1.0,0.0,0.02046,nan,2.99558,97.5
12,1.0,1.0,0.0,0.01875,nan,2.9956,106.1
13,1.0,1.0,0.0,0.01414,nan,2.99559,114.6
14,1.0,1.0,0.0,0.0058,nan,2.99555,123.3
15,1.0,1.0,0.0,0.00387,nan,2.99563,132.1
16,1.0,1.0,0.0,0.00311,nan,2.99549,141.0
17,1.0,1.0,0.0,0.00276,nan,2.99552,149.8
18,1.0,1.0,0.0,0.00348,nan,2.99554,158.5
19,1.0,1.0,0.0,0.00497,nan,2.99561,167.1
20,1.0,1.0,0.0,0.00196,nan,2.99561,175.7
21,1.0,1.0,0.0,0.00182,nan,2.99563,184.4
22,1.0,1.0,0.0,0.00165,nan,2.99554,193.1
23,1.0,1.0,0.0,0.00159,nan,2.99552,201.7
24,1.0,1.0,0.0,0.00143,nan,2.99561,210.3
25,1.0,1.0,0.0,0.00238,nan,2.9955,219.3
26,1.0,1.0,0.0,0.00258,nan,2.99559,227.9
27,1.0,1.0,0.0,0.00115,nan,2.99556,236.6
28,1.0,1.0,0.0,0.00102,nan,2.99551,245.4
29,1.0,1.0,0.0,0.00097,nan,2.99558,254.1
30,1.0,1.0,0.0,0.00096,nan,2.99552,262.8
31,1.0,1.0,0.0,0.00095,nan,2.99551,271.3
32,1.0,1.0,0.0,0.00086,nan,2.99558,279.9
33,1.0,1.0,0.0,0.00083,nan,2.99557,288.6
34,1.0,1.0,0.0,0.00075,nan,2.99558,297.5
35,1.0,1.0,0.0,0.00072,nan,2.99554,306.3
36,1.0,1.0,0.0,0.00069,nan,2.99559,315.1
37,1.0,1.0,0.0,0.00067,nan,2.99554,323.9
38,1.0,1.0,0.0,0.00059,nan,2.99547,332.7
39,1.0,1.0,0.0,0.00063,nan,2.99549,341.4
40,1.0,1.0,0.0,0.00058,nan,2.99558,350.3
41,1.0,1.0,0.0,0.00057,nan,2.99563,360.0
42,1.0,1.0,0.0,0.00054,nan,2.99558,369.9
43,1.0,1.0,0.0,0.00053,nan,2.99557,379.6
44,1.0,1.0,0.0,0.00053,nan,2.99563,389.3
45,1.0,1.0,0.0,0.00322,nan,2.99551,398.5
46,1.0,1.0,0.0,0.00047,nan,2.99553,407.8
47,1.0,1.0,0.0,0.00045,nan,2.99556,417.0
48,1.0,1.0,0.0,0.00046,nan,2.99556,426.4
49,1.0,1.0,0.0,0.00044,nan,2.99553,435.9
50,1.0,1.0,0.0,0.00042,nan,2.99551,445.7
