round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.45575,0.0,0.41012,0.19307,nan,2.89026,111.8
2,0.59625,0.0,0.34856,0.0643,nan,2.89018,225.0
3,0.857,0.58231,0.13653,0.05228,nan,2.89018,336.5
4,0.89138,0.70393,0.09207,0.04013,nan,2.89025,447.2
5,0.92937,0.82427,0.04846,0.02979,nan,2.89012,558.9
6,0.94588,0.88916,0.03147,0.02916,nan,2.8902,670.8
7,0.945,0.87358,0.03863,0.0238,nan,2.89021,782.8
8,0.95288,0.91226,0.0254,0.02147,nan,2.8903,893.8
9,0.9515,0.88452,0.03155,0.02057,nan,2.89025,1003.8
10,0.95975,0.91277,0.02294,0.01793,nan,2.8902,1116.5
11,0.96013,0.93494,0.0192,0.01634,nan,2.89027,1229.0
12,0.96413,0.92415,0.02078,0.01368,nan,2.8902,1342.1
13,0.96225,0.91892,0.02331,0.01617,nan,2.89019,1453.3
14,0.96562,0.92035,0.02154,0.01179,nan,2.89022,1564.9
15,0.96613,0.91024,0.0257,0.01296,nan,2.89018,1675.9
16,0.96675,0.90518,0.02521,0.01135,nan,2.89025,1788.1
17,0.96488,0.89189,0.02813,0.01165,nan,2.89024,1899.2
18,0.96775,0.88875,0.02986,0.00999,nan,2.89028,2012.6
19,0.97075,0.94226,0.01654,0.01054,nan,2.8902,2125.3
20,0.97325,0.93932,0.01697,0.00905,nan,2.89022,2237.4
21,0.976,0.95823,0.01078,0.01148,nan,2.8903,2348.7
22,0.97313,0.93047,0.0177,0.00871,nan,2.8902,2460.3
23,0.97588,0.95449,0.01342,0.01036,nan,2.89022,2571.6
24,0.97613,0.9398,0.01698,0.00826,nan,2.89023,2683.6
25,0.97575,0.93426,0.01891,0.00903,nan,2.89023,2796.6
26,0.97662,0.95542,0.01449,0.0086,nan,2.89024,2910.4
27,0.977,0.93389,0.01823,0.00647,nan,2.89016,3023.8
28,0.977,0.94349,0.01449,0.00678,nan,2.8902,3136.0
29,0.97862,0.95783,0.01075,0.00782,nan,2.89007,3246.7
30,0.97825,0.95828,0.01208,0.00782,nan,2.89028,3358.2
31,0.9785,0.96334,0.01059,0.00814,nan,2.89024,3468.9
32,0.97762,0.96069,0.0108,0.00674,nan,2.8902,3579.5
33,0.9785,0.94943,0.0163,0.00504,nan,2.89023,3696.9
34,0.97962,0.95702,0.01147,0.00702,nan,2.89024,3813.5
35,0.98,0.96839,0.00882,0.00668,nan,2.89018,3924.6
36,0.9805,0.96386,0.00937,0.0061,nan,2.89017,4036.1
37,0.97825,0.95823,0.01203,0.00632,nan,2.89019,4148.6
38,0.97925,0.95702,0.01166,0.00717,nan,2.89018,4260.0
39,0.981,0.95954,0.01034,0.0067,nan,2.89015,4371.1
40,0.98025,0.95702,0.01206,0.00571,nan,2.89016,4498.0
41,0.98213,0.96207,0.00964,0.00594,nan,2.89026,4619.1
42,0.98037,0.94185,0.01467,0.00559,nan,2.89021,4733.6
43,0.98237,0.95702,0.01013,0.00549,nan,2.89016,4846.5
44,0.98175,0.95322,0.01202,0.00623,nan,2.89022,4958.9
45,0.98062,0.94058,0.01582,0.0058,nan,2.89016,5070.8
46,0.982,0.96274,0.00959,0.00546,nan,2.89014,5182.6
47,0.982,0.96207,0.0106,0.00625,nan,2.89024,5294.3
48,0.98288,0.97174,0.00868,0.00612,nan,2.89016,5406.5
49,0.98362,0.96069,0.01071,0.00635,nan,2.89014,5517.8
50,0.98188,0.96265,0.01018,0.00529,nan,2.89017,5631.7
