round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.125,0.0,0.30177,1.18335,nan,2.99554,7.9
2,0.2925,0.0,0.45004,0.98386,nan,2.99555,15.6
3,0.45,0.0,0.45225,0.7331,nan,2.99558,23.3
4,0.81625,0.34568,0.25333,0.37569,nan,2.99549,31.2
5,0.99875,0.9875,0.00375,0.26198,nan,2.9956,38.8
6,1.0,1.0,0.0,0.12821,nan,2.99552,46.2
7,1.0,1.0,0.0,0.0744,nan,2.99547,54.1
8,1.0,1.0,0.0,0.05927,nan,2.99559,61.9
9,1.0,1.0,0.0,0.03063,nan,2.99547,69.6
10,1.0,1.0,0.0,0.02866,nan,2.9955,77.2
11,1.0,1.0,0.0,0.02188,nan,2.99557,85.1
12,1.0,1.0,0.0,0.01181,nan,2.99555,92.8
13,1.0,1.0,0.0,0.01149,nan,2.99543,100.7
14,1.0,1.0,0.0,0.00892,nan,2.99554,108.5
15,1.0,1.0,0.0,0.00601,nan,2.99543,116.3
16,1.0,1.0,0.0,0.00337,nan,2.99549,123.9
17,1.0,1.0,0.0,0.00303,nan,2.99554,131.6
18,1.0,1.0,0.0,0.00248,nan,2.99556,139.8
19,1.0,1.0,0.0,0.00378,nan,2.99555,147.9
20,1.0,1.0,0.0,0.00184,nan,2.99556,155.7
21,1.0,1.0,0.0,0.00186,nan,2.99547,163.2
22,1.0,1.0,0.0,0.00169,nan,2.99555,170.9
23,1.0,1.0,0.0,0.00144,nan,2.99561,178.8
24,1.0,1.0,0.0,0.00147,nan,2.99558,186.5
25,1.0,1.0,0.0,0.0013,nan,2.99543,194.2
26,1.0,1.0,0.0,0.00113,nan,2.99553,201.8
27,1.0,1.0,0.0,0.00104,nan,2.99555,209.8
28,1.0,1.0,0.0,0.0011,nan,2.99551,217.6
29,1.0,1.0,0.0,0.00102,nan,2.99537,225.4
30,1.0,1.0,0.0,0.00218,nan,2.99563,233.2
31,1.0,1.0,0.0,0.00271,nan,2.9955,240.7
32,1.0,1.0,0.0,0.0008,nan,2.99548,248.3
33,1.0,1.0,0.0,0.00085,nan,2.99558,255.9
34,1.0,1.0,0.0,0.00078,nan,2.99549,263.6
35,1.0,1.0,0.0,0.00076,nan,2.99553,271.3
36,1.0,1.0,0.0,0.00072,nan,2.9956,279.0
37,1.0,1.0,0.0,0.00064,nan,2.99558,286.7
38,1.0,1.0,0.0,0.00064,nan,2.99549,294.3
39,1.0,1.0,0.0,0.00064,nan,2.99559,301.9
40,1.0,1.0,0.0,0.00059,nan,2.99557,309.6
41,1.0,1.0,0.0,0.00056,nan,2.9955,317.4
42,1.0,1.0,0.0,0.00051,nan,2.99563,325.3
43,1.0,1.0,0.0,0.00051,nan,2.99556,333.0
44,1.0,1.0,0.0,0.00051,nan,2.99558,340.7
45,1.0,1.0,0.0,0.0005,nan,2.99547,348.4
46,1.0,1.0,0.0,0.00048,nan,2.99559,356.2
47,1.0,1.0,0.0,0.00046,nan,2.99556,364.0
48,1.0,1.0,0.0,0.00044,nan,2.99553,371.8
49,1.0,1.0,0.0,0.00042,nan,2.9956,379.5
50,1.0,1.0,0.0,0.00041,nan,2.99549,387.4
