round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.379,0.0,0.35602,0.19258,nan,2.99573,114.0
2,0.68225,0.00369,0.28871,0.08061,nan,2.99573,246.5
3,0.83825,0.54044,0.136,0.04805,nan,2.99573,381.8
4,0.87287,0.68214,0.11588,0.03617,nan,2.99573,518.4
5,0.91912,0.7503,0.06866,0.03138,nan,2.99573,653.3
6,0.93375,0.85109,0.04776,0.02262,nan,2.99573,788.1
7,0.94275,0.84775,0.03983,0.02567,nan,2.99573,923.6
8,0.949,0.8948,0.0296,0.02016,nan,2.99573,1060.6
9,0.95388,0.90499,0.02887,0.01877,nan,2.99573,1193.3
10,0.96025,0.91128,0.02356,0.01595,nan,2.99573,1304.7
11,0.96262,0.90012,0.02401,0.0162,nan,2.99573,1424.0
12,0.9645,0.92776,0.02021,0.01483,nan,2.99573,1538.3
13,0.96625,0.92522,0.01979,0.0145,nan,2.99573,1652.0
14,0.96537,0.93898,0.01801,0.0124,nan,2.99573,1765.4
15,0.9695,0.93916,0.01557,0.01155,nan,2.99573,1880.0
16,0.96637,0.93423,0.01732,0.01178,nan,2.99573,1993.6
17,0.9695,0.92692,0.01908,0.00832,nan,2.99573,2106.4
18,0.9725,0.94641,0.01671,0.01062,nan,2.99573,2219.1
19,0.97388,0.93156,0.01789,0.01088,nan,2.99573,2332.1
20,0.97475,0.95311,0.01368,0.01067,nan,2.99573,2444.7
21,0.97375,0.9455,0.01385,0.00981,nan,2.99573,2556.9
22,0.97575,0.95564,0.01008,0.00919,nan,2.99573,2669.7
23,0.975,0.95615,0.01098,0.00943,nan,2.99573,2788.3
24,0.97513,0.94677,0.01405,0.0075,nan,2.99573,2906.8
25,0.97788,0.95572,0.01217,0.00757,nan,2.99573,3021.5
26,0.9755,0.9525,0.01195,0.0085,nan,2.99573,3134.5
27,0.9775,0.96468,0.00932,0.00634,nan,2.99573,3247.5
28,0.97725,0.96021,0.01095,0.00674,nan,2.99573,3360.1
29,0.97725,0.96187,0.01017,0.00808,nan,2.99573,3473.7
30,0.97675,0.96277,0.01078,0.007,nan,2.99573,3586.1
31,0.9785,0.95817,0.01214,0.00683,nan,2.99573,3701.0
32,0.97975,0.95941,0.0109,0.00729,nan,2.99573,3814.7
33,0.97713,0.94608,0.01279,0.00748,nan,2.99573,3927.7
34,0.98025,0.9631,0.00843,0.00651,nan,2.99573,4042.4
35,0.97962,0.95941,0.00963,0.00701,nan,2.99573,4155.5
36,0.9795,0.96064,0.00861,0.00649,nan,2.99573,4268.5
37,0.981,0.96064,0.01002,0.00592,nan,2.99573,4382.0
38,0.98175,0.96556,0.00941,0.00699,nan,2.99573,4495.4
39,0.98188,0.96534,0.01076,0.0058,nan,2.99573,4611.4
40,0.98062,0.96071,0.01131,0.0059,nan,2.99573,4725.4
41,0.98075,0.96662,0.00793,0.00649,nan,2.99573,4837.9
42,0.9825,0.96556,0.00832,0.00559,nan,2.99573,4951.3
43,0.98088,0.94608,0.01316,0.00485,nan,2.99573,5064.4
44,0.98188,0.96556,0.00977,0.00504,nan,2.99573,5177.9
45,0.98325,0.96556,0.01017,0.00532,nan,2.99573,5292.7
46,0.98313,0.9631,0.00934,0.00543,nan,2.99573,5405.7
47,0.98388,0.97048,0.0071,0.00617,nan,2.99573,5520.6
48,0.98375,0.97171,0.0086,0.00513,nan,2.99573,5633.8
49,0.98438,0.96925,0.00891,0.00457,nan,2.99573,5746.9
50,0.98487,0.96925,0.00784,0.00527,nan,2.99573,5861.1
