round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.30562,0.0,0.36207,0.16233,nan,2.99573,135.7
2,0.63313,0.00515,0.31513,0.07352,nan,2.99573,272.8
3,0.85425,0.58875,0.12221,0.04327,nan,2.99573,408.8
4,0.8845,0.65851,0.09431,0.03279,nan,2.99573,546.2
5,0.92537,0.83505,0.047,0.02832,nan,2.99573,681.3
6,0.92688,0.7951,0.05742,0.02429,nan,2.99573,816.9
7,0.92825,0.76232,0.06429,0.024,nan,2.99573,958.1
8,0.94137,0.8399,0.04329,0.01827,nan,2.99573,1103.9
9,0.94637,0.87931,0.0349,0.01814,nan,2.99573,1250.9
10,0.95275,0.895,0.0339,0.01442,nan,2.99573,1397.4
11,0.95562,0.88875,0.03051,0.01669,nan,2.99573,1537.3
12,0.957,0.90148,0.02827,0.01439,nan,2.99573,1656.7
13,0.95913,0.92125,0.02146,0.01402,nan,2.99573,1778.5
14,0.96113,0.92125,0.02246,0.01394,nan,2.99573,1898.6
15,0.96337,0.91625,0.02176,0.01302,nan,2.99573,2019.0
16,0.9655,0.91125,0.02276,0.01118,nan,2.99573,2143.2
17,0.9655,0.88625,0.0285,0.0121,nan,2.99573,2263.4
18,0.967,0.93557,0.0163,0.0116,nan,2.99573,2383.3
19,0.967,0.91753,0.02129,0.01022,nan,2.99573,2503.9
20,0.96937,0.935,0.01875,0.00982,nan,2.99573,2623.5
21,0.971,0.9225,0.0196,0.00927,nan,2.99573,2744.8
22,0.97175,0.95074,0.01476,0.00842,nan,2.99573,2866.5
23,0.97488,0.945,0.0147,0.00976,nan,2.99573,2989.3
24,0.97313,0.94212,0.01488,0.00942,nan,2.99573,3108.7
25,0.97562,0.9375,0.01799,0.00651,nan,2.99573,3229.5
26,0.97575,0.9375,0.01794,0.00976,nan,2.99573,3349.7
27,0.97737,0.945,0.01394,0.00727,nan,2.99573,3470.1
28,0.97475,0.9225,0.02057,0.00723,nan,2.99573,3591.6
29,0.97625,0.93,0.01763,0.00858,nan,2.99573,3711.8
30,0.978,0.95361,0.01345,0.00777,nan,2.99573,3834.7
31,0.97575,0.94716,0.01368,0.00827,nan,2.99573,3977.7
32,0.97837,0.96005,0.00905,0.00763,nan,2.99573,4105.6
33,0.97862,0.95625,0.01224,0.00722,nan,2.99573,4226.4
34,0.97813,0.96305,0.00888,0.00675,nan,2.99573,4348.9
35,0.97837,0.95125,0.01369,0.00614,nan,2.99573,4469.8
36,0.97962,0.96263,0.01014,0.0063,nan,2.99573,4583.2
37,0.9795,0.96134,0.01075,0.00748,nan,2.99573,4695.8
38,0.98025,0.9675,0.00795,0.00672,nan,2.99573,4810.3
39,0.97875,0.9532,0.01247,0.00667,nan,2.99573,4923.1
40,0.97988,0.96247,0.01137,0.00581,nan,2.99573,5037.2
41,0.9805,0.96005,0.01003,0.00664,nan,2.99573,5152.8
42,0.98225,0.96778,0.00956,0.00729,nan,2.99573,5267.0
43,0.9835,0.95625,0.01108,0.00509,nan,2.99573,5383.5
44,0.97988,0.955,0.01227,0.00581,nan,2.99573,5496.2
45,0.98013,0.95125,0.0142,0.00472,nan,2.99573,5608.4
46,0.98262,0.96625,0.00881,0.00495,nan,2.99573,5725.2
47,0.98175,0.96005,0.01169,0.00532,nan,2.99573,5838.1
48,0.9825,0.96263,0.00938,0.00496,nan,2.99573,5950.7
49,0.9845,0.96375,0.00989,0.00486,nan,2.99573,6065.7
50,0.98288,0.97055,0.0076,0.00462,nan,2.99573,6178.8
