round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.10125,0.0,0.3,1.16416,nan,2.9954,7.6
2,0.2325,0.0,0.39037,0.94721,nan,2.99551,15.2
3,0.33875,0.0,0.38658,0.65425,nan,2.99554,23.0
4,0.86625,0.3875,0.23184,0.3734,nan,2.99551,30.6
5,0.9925,0.92,0.024,0.21368,nan,2.99538,38.3
6,0.99875,0.98667,0.004,0.11062,nan,2.99548,45.8
7,0.99625,0.96296,0.01111,0.07592,nan,2.99555,53.4
8,1.0,1.0,0.0,0.04878,nan,2.99548,61.4
9,1.0,1.0,0.0,0.03895,nan,2.99546,69.8
10,1.0,1.0,0.0,0.02981,nan,2.99563,77.9
11,1.0,1.0,0.0,0.01656,nan,2.99545,85.6
12,1.0,1.0,0.0,0.01207,nan,2.99556,93.2
13,1.0,1.0,0.0,0.01137,nan,2.9954,101.0
14,1.0,1.0,0.0,0.00612,nan,2.99542,108.5
15,1.0,1.0,0.0,0.00683,nan,2.99547,116.2
16,1.0,1.0,0.0,0.00496,nan,2.99546,123.8
17,1.0,1.0,0.0,0.00953,nan,2.99545,131.8
18,1.0,1.0,0.0,0.00266,nan,2.99556,139.5
19,1.0,1.0,0.0,0.00217,nan,2.99547,147.1
20,1.0,1.0,0.0,0.00191,nan,2.99545,154.7
21,1.0,1.0,0.0,0.00185,nan,2.99539,162.3
22,1.0,1.0,0.0,0.00233,nan,2.99552,170.1
23,1.0,1.0,0.0,0.0016,nan,2.99549,177.7
24,1.0,1.0,0.0,0.00304,nan,2.99551,185.4
25,1.0,1.0,0.0,0.00129,nan,2.99548,193.1
26,1.0,1.0,0.0,0.00124,nan,2.99552,200.9
27,1.0,1.0,0.0,0.00118,nan,2.99539,208.7
28,1.0,1.0,0.0,0.00386,nan,2.99555,216.2
29,1.0,1.0,0.0,0.00103,nan,2.9956,223.9
30,1.0,1.0,0.0,0.001,nan,2.99556,231.6
31,1.0,1.0,0.0,0.00094,nan,2.99557,239.3
32,1.0,1.0,0.0,0.00088,nan,2.99549,246.9
33,1.0,1.0,0.0,0.00083,nan,2.9954,254.8
34,1.0,1.0,0.0,0.00079,nan,2.99549,262.3
35,1.0,1.0,0.0,0.00076,nan,2.9955,269.8
36,1.0,1.0,0.0,0.00071,nan,2.99547,277.6
37,1.0,1.0,0.0,0.00068,nan,2.99547,285.1
38,1.0,1.0,0.0,0.00071,nan,2.99551,292.7
39,1.0,1.0,0.0,0.00064,nan,2.99552,300.5
40,1.0,1.0,0.0,0.0006,nan,2.99546,308.3
41,1.0,1.0,0.0,0.00061,nan,2.99551,316.0
42,1.0,1.0,0.0,0.00056,nan,2.99537,323.6
43,1.0,1.0,0.0,0.00053,nan,2.99551,331.0
44,1.0,1.0,0.0,0.00055,nan,2.99553,338.7
45,1.0,1.0,0.0,0.0005,nan,2.99539,346.4
46,1.0,1.0,0.0,0.00048,nan,2.99548,354.2
47,1.0,1.0,0.0,0.00161,nan,2.9955,361.7
48,1.0,1.0,0.0,0.00045,nan,2.99555,369.6
49,1.0,1.0,0.0,0.00046,nan,2.99554,377.2
50,1.0,1.0,0.0,0.00042,nan,2.99556,384.9
