round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.31725,0.0,0.3676,0.16204,nan,2.99573,114.1
2,0.63487,0.00258,0.31566,0.07358,nan,2.99573,227.6
3,0.85137,0.5825,0.12556,0.04351,nan,2.99573,340.3
4,0.88275,0.65206,0.09678,0.03278,nan,2.99573,453.8
5,0.92563,0.83119,0.04792,0.02842,nan,2.99573,566.9
6,0.92725,0.79124,0.05765,0.02454,nan,2.99573,680.1
7,0.92912,0.76724,0.06292,0.02409,nan,2.99573,794.6
8,0.94275,0.84729,0.04185,0.01834,nan,2.99573,908.2
9,0.94663,0.88547,0.03321,0.01831,nan,2.99573,1022.2
10,0.952,0.89625,0.0336,0.01423,nan,2.99573,1136.7
11,0.95575,0.89375,0.03044,0.01674,nan,2.99573,1251.0
12,0.95637,0.90148,0.0288,0.01448,nan,2.99573,1364.0
13,0.95888,0.91375,0.02244,0.01399,nan,2.99573,1478.4
14,0.96125,0.92375,0.02232,0.01417,nan,2.99573,1591.8
15,0.96362,0.91625,0.02147,0.01324,nan,2.99573,1708.7
16,0.96562,0.9125,0.02241,0.01111,nan,2.99573,1823.6
17,0.96562,0.88875,0.02782,0.0124,nan,2.99573,1937.3
18,0.96688,0.93557,0.01635,0.01164,nan,2.99573,2050.4
19,0.96775,0.91753,0.02128,0.01008,nan,2.99573,2164.4
20,0.96875,0.93375,0.01861,0.01008,nan,2.99573,2281.8
21,0.97137,0.92375,0.01933,0.00934,nan,2.99573,2397.1
22,0.972,0.95103,0.01491,0.00862,nan,2.99573,2510.7
23,0.97462,0.945,0.01476,0.00979,nan,2.99573,2625.8
24,0.9725,0.94212,0.01529,0.00923,nan,2.99573,2739.4
25,0.9755,0.93875,0.01799,0.0065,nan,2.99573,2853.9
26,0.97613,0.9375,0.01765,0.00983,nan,2.99573,2968.4
27,0.977,0.9425,0.0145,0.00721,nan,2.99573,3082.5
28,0.97537,0.92375,0.02034,0.00714,nan,2.99573,3195.6
29,0.97625,0.92875,0.01801,0.00862,nan,2.99573,3309.4
30,0.97813,0.95375,0.01271,0.00758,nan,2.99573,3423.5
31,0.976,0.94201,0.0148,0.00848,nan,2.99573,3541.9
32,0.978,0.9549,0.01034,0.00808,nan,2.99573,3655.9
33,0.9785,0.95625,0.01278,0.00737,nan,2.99573,3770.4
34,0.97837,0.96392,0.00876,0.0067,nan,2.99573,3884.0
35,0.97813,0.95125,0.01368,0.00634,nan,2.99573,3997.7
36,0.97988,0.96625,0.00886,0.00637,nan,2.99573,4111.6
37,0.98,0.96263,0.01004,0.00733,nan,2.99573,4225.4
38,0.97975,0.9675,0.00781,0.00691,nan,2.99573,4338.5
39,0.97875,0.95567,0.01187,0.00641,nan,2.99573,4453.8
40,0.98062,0.9625,0.01068,0.00589,nan,2.99573,4568.0
41,0.981,0.96263,0.00953,0.00674,nan,2.99573,4682.1
42,0.98175,0.96625,0.00943,0.00735,nan,2.99573,4796.7
43,0.9825,0.9525,0.01175,0.00501,nan,2.99573,4910.6
44,0.98,0.95625,0.01224,0.00564,nan,2.99573,5026.0
45,0.98013,0.95125,0.01393,0.00484,nan,2.99573,5140.5
46,0.982,0.96625,0.00867,0.00509,nan,2.99573,5253.2
47,0.98175,0.96134,0.01151,0.00551,nan,2.99573,5371.4
48,0.98213,0.96263,0.00947,0.00508,nan,2.99573,5484.7
49,0.98475,0.96125,0.01045,0.00462,nan,2.99573,5598.4
50,0.983,0.97304,0.00738,0.00466,nan,2.99573,5713.1
