round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.57537,0.00123,0.34552,0.1914,nan,2.99559,138.7
2,0.75138,0.03169,0.29234,0.07569,nan,2.99557,275.7
3,0.8785,0.69373,0.09945,0.048,nan,2.99557,413.9
4,0.88062,0.54626,0.12555,0.03702,nan,2.99549,536.6
5,0.90725,0.81242,0.06675,0.03192,nan,2.99558,651.2
6,0.9245,0.782,0.06138,0.02517,nan,2.99546,767.6
7,0.92975,0.77186,0.06336,0.0219,nan,2.99559,883.5
8,0.94325,0.81115,0.04928,0.01889,nan,2.99556,1000.7
9,0.94437,0.8251,0.05109,0.01815,nan,2.99549,1116.2
10,0.9555,0.91087,0.02757,0.01623,nan,2.99555,1231.7
11,0.95725,0.88086,0.02992,0.01576,nan,2.99561,1346.7
12,0.964,0.91888,0.02349,0.01635,nan,2.99565,1461.7
13,0.96413,0.94641,0.01647,0.01369,nan,2.99555,1576.8
14,0.96275,0.91271,0.02194,0.01336,nan,2.99554,1693.7
15,0.97013,0.9493,0.01354,0.01163,nan,2.9955,1809.7
16,0.96888,0.94608,0.01452,0.01253,nan,2.99562,1927.9
17,0.96913,0.93967,0.01613,0.01107,nan,2.99554,2042.3
18,0.97,0.94095,0.01591,0.01211,nan,2.99553,2159.0
19,0.97325,0.95128,0.01523,0.00942,nan,2.99564,2275.0
20,0.97137,0.91381,0.0238,0.0108,nan,2.99546,2389.1
21,0.97425,0.94465,0.01557,0.00872,nan,2.99544,2506.9
22,0.9705,0.90621,0.02617,0.0078,nan,2.99548,2624.9
23,0.9745,0.9385,0.01738,0.0079,nan,2.99561,2742.1
24,0.97688,0.95507,0.0119,0.00939,nan,2.99562,2859.3
25,0.97637,0.9493,0.01483,0.00797,nan,2.99554,2975.2
26,0.97675,0.95311,0.01286,0.00733,nan,2.99555,3091.0
27,0.9785,0.96149,0.01005,0.00702,nan,2.9956,3209.3
28,0.97937,0.96433,0.00954,0.00866,nan,2.99551,3325.5
29,0.977,0.9493,0.01634,0.00751,nan,2.99546,3442.3
30,0.98013,0.95695,0.01029,0.00766,nan,2.99552,3560.3
31,0.97875,0.96406,0.00967,0.00709,nan,2.9956,3676.9
32,0.97975,0.95941,0.0098,0.00775,nan,2.99554,3792.5
33,0.97937,0.95572,0.01244,0.00702,nan,2.9956,3909.4
34,0.97913,0.96277,0.01032,0.0069,nan,2.99554,4025.2
35,0.98162,0.96433,0.01004,0.00657,nan,2.99563,4141.6
36,0.98125,0.95941,0.01154,0.00564,nan,2.99562,4257.5
37,0.98,0.95311,0.01207,0.00604,nan,2.99556,4372.5
38,0.97937,0.95764,0.01047,0.00626,nan,2.99551,4486.6
39,0.98113,0.95311,0.01266,0.00633,nan,2.99567,4603.0
40,0.97962,0.94737,0.01372,0.00574,nan,2.99556,4718.0
41,0.98175,0.96021,0.01147,0.00599,nan,2.99554,4832.7
42,0.98125,0.95892,0.01055,0.00619,nan,2.99554,4947.4
43,0.98162,0.96919,0.008,0.0066,nan,2.99556,5061.9
44,0.983,0.96406,0.01015,0.00553,nan,2.99561,5177.2
45,0.9845,0.97048,0.0083,0.00506,nan,2.9956,5293.5
46,0.982,0.95764,0.01123,0.00512,nan,2.99555,5410.7
47,0.98325,0.96831,0.01055,0.00546,nan,2.99558,5525.7
48,0.9815,0.95764,0.01215,0.00548,nan,2.99546,5639.8
49,0.984,0.96791,0.00922,0.00539,nan,2.99545,5754.9
50,0.98362,0.96662,0.0093,0.00458,nan,2.99561,5870.1
