round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.34275,0.0,0.33792,0.18248,nan,2.77242,100.6
2,0.5755,0.0,0.3772,0.07105,nan,2.77234,201.5
3,0.73962,0.24574,0.25463,0.05246,nan,2.77243,300.2
4,0.766,0.11679,0.25398,0.03838,nan,2.7723,400.5
5,0.90187,0.81638,0.04284,0.03221,nan,2.77242,499.4
6,0.9135,0.76764,0.0589,0.02711,nan,2.77241,598.7
7,0.92975,0.86047,0.04856,0.02053,nan,2.77225,698.2
8,0.93937,0.89851,0.0305,0.02139,nan,2.77248,797.5
9,0.94075,0.87105,0.03578,0.02142,nan,2.7724,896.0
10,0.928,0.80535,0.05846,0.01602,nan,2.77224,997.2
11,0.93437,0.79562,0.05985,0.01648,nan,2.77228,1098.2
12,0.94075,0.83577,0.0477,0.01605,nan,2.77236,1196.6
13,0.95588,0.88985,0.03112,0.0155,nan,2.77244,1295.2
14,0.94775,0.85802,0.03968,0.01378,nan,2.77239,1394.9
15,0.96188,0.9146,0.02222,0.0118,nan,2.77239,1493.7
16,0.96375,0.94183,0.01539,0.01404,nan,2.77235,1592.9
17,0.964,0.91955,0.01997,0.0127,nan,2.77238,1694.2
18,0.96337,0.90661,0.02749,0.01037,nan,2.77232,1809.1
19,0.96425,0.92737,0.01954,0.0107,nan,2.77238,1913.9
20,0.96425,0.90511,0.02733,0.0115,nan,2.77237,2025.6
21,0.96788,0.93798,0.01529,0.01223,nan,2.77245,2134.7
22,0.96913,0.94526,0.0149,0.0093,nan,2.77239,2244.7
23,0.96313,0.90633,0.02498,0.00939,nan,2.77239,2364.7
24,0.9695,0.94034,0.01721,0.0087,nan,2.77236,2479.1
25,0.96762,0.92607,0.02309,0.00912,nan,2.77229,2591.8
26,0.96913,0.93674,0.0195,0.00995,nan,2.7724,2701.5
27,0.96788,0.93669,0.01839,0.00878,nan,2.77242,2811.9
28,0.96675,0.9186,0.02377,0.00892,nan,2.77242,2926.6
29,0.97413,0.94678,0.01308,0.00788,nan,2.77231,3036.4
30,0.96875,0.9354,0.02073,0.009,nan,2.77238,3143.8
31,0.97188,0.93633,0.01911,0.0076,nan,2.77233,3249.9
32,0.97325,0.94282,0.01587,0.00744,nan,2.77227,3355.1
33,0.97637,0.95792,0.0114,0.00736,nan,2.77237,3462.4
34,0.97425,0.94554,0.01452,0.0067,nan,2.77234,3562.1
35,0.97675,0.95545,0.01209,0.00654,nan,2.77235,3660.5
36,0.97675,0.96229,0.0097,0.00817,nan,2.77245,3760.7
37,0.97675,0.93796,0.01531,0.00798,nan,2.77239,3859.6
38,0.96962,0.90633,0.02428,0.00804,nan,2.7724,3957.4
39,0.97637,0.94926,0.01649,0.00737,nan,2.77233,4057.0
40,0.97725,0.96109,0.01199,0.00633,nan,2.77243,4156.8
41,0.97525,0.94039,0.01601,0.00706,nan,2.77234,4255.5
42,0.97925,0.95173,0.01251,0.00546,nan,2.7724,4354.1
43,0.98,0.96594,0.00973,0.00573,nan,2.77225,4453.3
44,0.98037,0.95173,0.0107,0.00594,nan,2.77239,4551.0
45,0.97962,0.95173,0.01121,0.00519,nan,2.77237,4652.0
46,0.97637,0.95916,0.01261,0.00549,nan,2.77227,4751.6
47,0.98037,0.96229,0.01039,0.00556,nan,2.77231,4848.8
48,0.97775,0.95545,0.01309,0.00609,nan,2.77243,4946.7
49,0.98025,0.95979,0.01145,0.00456,nan,2.77237,5045.1
50,0.981,0.9708,0.00709,0.00585,nan,2.77239,5142.3
