round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.31138,0.0,0.40639,0.19112,nan,2.48467,68.1
2,0.4825,0.0,0.44807,0.05981,nan,2.48478,138.6
3,0.72062,0.04722,0.30838,0.04691,nan,2.48472,207.4
4,0.86325,0.6925,0.10932,0.03371,nan,2.48463,276.3
5,0.83588,0.13125,0.24551,0.02788,nan,2.48457,345.3
6,0.92138,0.8475,0.04999,0.02768,nan,2.48466,415.6
7,0.92375,0.84082,0.04762,0.02344,nan,2.48467,485.2
8,0.94763,0.86875,0.03334,0.02585,nan,2.48475,554.1
9,0.95012,0.91014,0.02276,0.02071,nan,2.48479,624.3
10,0.94537,0.905,0.03066,0.0173,nan,2.48477,693.2
11,0.95413,0.90206,0.03188,0.01804,nan,2.4847,762.0
12,0.95762,0.9025,0.02614,0.01222,nan,2.48472,831.0
13,0.95588,0.855,0.03709,0.01475,nan,2.48471,899.5
14,0.96388,0.92912,0.02194,0.01148,nan,2.48484,968.7
15,0.9575,0.8275,0.04482,0.01167,nan,2.48477,1040.3
16,0.94312,0.67125,0.09161,0.01124,nan,2.48473,1110.5
17,0.96413,0.8825,0.02998,0.01269,nan,2.48482,1179.5
18,0.96525,0.88625,0.02942,0.01409,nan,2.4847,1248.4
19,0.9675,0.92125,0.02074,0.01197,nan,2.48471,1317.2
20,0.972,0.9425,0.01477,0.00961,nan,2.48477,1385.9
21,0.97037,0.93462,0.01811,0.01225,nan,2.48473,1454.3
22,0.97013,0.9225,0.02139,0.00893,nan,2.48472,1523.1
23,0.9745,0.94828,0.01156,0.01243,nan,2.48473,1592.4
24,0.97337,0.94581,0.01168,0.00931,nan,2.48478,1662.3
25,0.96688,0.91626,0.02205,0.01051,nan,2.48481,1731.1
26,0.974,0.93596,0.01735,0.00952,nan,2.48464,1799.6
27,0.959,0.87192,0.04288,0.00906,nan,2.48478,1868.2
28,0.97525,0.93686,0.01719,0.00794,nan,2.48471,1940.5
29,0.973,0.9431,0.01867,0.00728,nan,2.48454,2009.7
30,0.97462,0.92,0.0201,0.00811,nan,2.48485,2078.2
31,0.97588,0.93596,0.01535,0.0075,nan,2.48474,2146.5
32,0.97688,0.96182,0.01065,0.00982,nan,2.48468,2215.9
33,0.97762,0.9625,0.00968,0.00598,nan,2.48474,2293.0
34,0.971,0.87625,0.03411,0.00511,nan,2.48455,2369.5
35,0.97737,0.92397,0.02218,0.00647,nan,2.48481,2439.7
36,0.9795,0.95619,0.01208,0.00628,nan,2.48474,2508.4
37,0.97825,0.95619,0.01129,0.0064,nan,2.48472,2579.2
38,0.98088,0.97125,0.00806,0.00791,nan,2.48477,2648.3
39,0.97975,0.95876,0.01057,0.00628,nan,2.48474,2717.4
40,0.98025,0.95619,0.0117,0.00705,nan,2.4848,2788.2
41,0.97775,0.95197,0.01301,0.00583,nan,2.48467,2858.7
42,0.98,0.96,0.01048,0.00567,nan,2.48475,2929.1
43,0.9805,0.95443,0.0112,0.0068,nan,2.4848,2998.2
44,0.9785,0.9625,0.0097,0.00647,nan,2.48476,3067.0
45,0.97862,0.95443,0.01128,0.00668,nan,2.48453,3136.4
46,0.98013,0.935,0.01608,0.00573,nan,2.48479,3205.1
47,0.98088,0.95,0.0145,0.00728,nan,2.48476,3274.0
48,0.98125,0.9525,0.01046,0.00535,nan,2.48475,3343.0
49,0.98188,0.96125,0.00987,0.00693,nan,2.48474,3412.4
50,0.97888,0.95232,0.01188,0.00344,nan,2.48475,3481.6
