round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.4425,0.0,0.38448,0.16893,0.07753,2.84542,118.6
2,0.76812,0.33859,0.18981,0.07534,0.06245,2.87209,237.7
3,0.80325,0.48529,0.1755,0.05373,0.07447,2.86751,356.7
4,0.89038,0.74482,0.08741,0.03806,0.07731,2.87254,476.5
5,0.92212,0.77451,0.06851,0.02914,0.07667,2.87667,596.1
6,0.93663,0.82642,0.04551,0.02786,0.13131,2.85652,717.2
7,0.92412,0.86053,0.05054,0.02049,0.10045,2.8721,838.0
8,0.94237,0.82254,0.04648,0.01839,0.10044,2.87777,957.0
9,0.951,0.91771,0.02507,0.0193,0.09158,2.87979,1076.1
10,0.954,0.88113,0.02821,0.01693,0.0861,2.88201,1195.3
11,0.95788,0.92358,0.02218,0.01521,0.09045,2.88196,1314.2
12,0.95637,0.91397,0.02671,0.01347,0.08153,2.88414,1433.7
13,0.96337,0.92876,0.01998,0.01479,0.08976,2.8826,1552.3
14,0.96625,0.93782,0.01693,0.01224,0.06732,2.88657,1675.3
15,0.9675,0.93653,0.01674,0.01177,0.06356,2.88719,1797.9
16,0.967,0.93782,0.01699,0.0108,0.06319,2.88732,1918.5
17,0.96737,0.93015,0.01885,0.01335,0.08347,2.88477,2038.7
18,0.9695,0.94853,0.01506,0.01041,0.0425,2.88909,2157.9
19,0.97,0.93627,0.01481,0.01029,0.06308,2.88745,2278.0
20,0.97,0.9375,0.01828,0.00956,0.03112,2.88974,2397.4
21,0.971,0.94171,0.01757,0.00891,0.04763,2.8888,2519.2
22,0.97213,0.93995,0.01535,0.0081,0.03627,2.88948,2644.4
23,0.97062,0.92892,0.02168,0.00901,0.04029,2.8893,2763.7
24,0.97113,0.92892,0.0184,0.00931,0.06655,2.88713,2882.4
25,0.97475,0.9456,0.01355,0.00918,0.04654,2.88893,3002.1
26,0.97625,0.95098,0.01345,0.00822,0.05269,2.8885,3121.1
27,0.97588,0.95588,0.01148,0.00773,0.05002,2.88872,3241.0
28,0.977,0.96503,0.01012,0.00779,0.05194,2.8886,3359.9
29,0.97762,0.96114,0.01118,0.00791,0.06226,2.88781,3486.8
30,0.97675,0.95588,0.01212,0.00736,0.0418,2.88924,3606.5
31,0.97625,0.95012,0.01509,0.00752,0.04031,2.88935,3725.1
32,0.975,0.94389,0.01664,0.00694,0.05803,2.88812,3844.9
33,0.97825,0.95588,0.01379,0.00616,0.03221,2.88973,3963.3
34,0.98013,0.96324,0.0115,0.00584,0.0284,2.88989,4083.3
35,0.98,0.96078,0.00913,0.0069,0.04166,2.88928,4203.7
36,0.97988,0.96723,0.00884,0.00612,0.03505,2.8896,4325.5
37,0.97937,0.95588,0.01211,0.00579,0.02396,2.89003,4446.0
38,0.97975,0.95984,0.0112,0.00618,0.04018,2.88937,4564.0
39,0.98075,0.96481,0.01044,0.00538,0.03856,2.88946,4683.7
40,0.97875,0.95956,0.00987,0.00505,0.03703,2.88953,4801.9
41,0.98037,0.96373,0.01166,0.00636,0.0319,2.88975,4921.5
42,0.98075,0.95984,0.01239,0.00665,0.05147,2.8887,5041.3
43,0.98262,0.96569,0.0098,0.0055,0.02479,2.89,5160.8
44,0.98075,0.96324,0.01029,0.00519,0.03794,2.8895,5283.1
45,0.9825,0.96632,0.01123,0.00558,0.01953,2.89015,5402.9
46,0.98337,0.9715,0.00722,0.00571,0.01988,2.89014,5522.0
47,0.98262,0.96691,0.01022,0.0061,0.02962,2.88985,5640.9
48,0.9825,0.97059,0.00934,0.00534,0.02733,2.88992,5760.7
49,0.98262,0.96503,0.0099,0.00491,0.02786,2.88992,5881.1
50,0.98225,0.96632,0.00994,0.0041,0.02193,2.89009,6002.9
