round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.41913,0.00644,0.35481,0.17015,nan,2.99573,113.1
2,0.732,0.28312,0.22661,0.07608,nan,2.99573,231.1
3,0.79325,0.34466,0.22201,0.04649,nan,2.99573,345.4
4,0.89325,0.76092,0.07923,0.03714,nan,2.99573,460.4
5,0.90838,0.6834,0.08503,0.03019,nan,2.99573,574.5
6,0.93163,0.84519,0.05023,0.02643,nan,2.99573,687.2
7,0.93912,0.85216,0.04713,0.02002,nan,2.99573,805.3
8,0.9505,0.90026,0.03322,0.01922,nan,2.99573,919.0
9,0.95513,0.91262,0.02522,0.01786,nan,2.99573,1031.8
10,0.9555,0.91912,0.02445,0.01468,nan,2.99573,1145.0
11,0.95813,0.93083,0.02137,0.01382,nan,2.99573,1259.4
12,0.95237,0.89261,0.03011,0.01458,nan,2.99573,1374.0
13,0.9635,0.93689,0.01699,0.01174,nan,2.99573,1487.0
14,0.9665,0.94689,0.01409,0.01306,nan,2.99573,1600.2
15,0.968,0.92876,0.0179,0.01128,nan,2.99573,1715.4
16,0.96775,0.93264,0.01862,0.00991,nan,2.99573,1829.2
17,0.96888,0.9456,0.01632,0.01126,nan,2.99573,1942.6
18,0.96937,0.94948,0.01458,0.01054,nan,2.99573,2056.5
19,0.9705,0.94363,0.01384,0.00973,nan,2.99573,2170.2
20,0.97037,0.94608,0.01697,0.01099,nan,2.99573,2283.1
21,0.971,0.93394,0.01676,0.00851,nan,2.99573,2396.7
22,0.97125,0.93912,0.01778,0.00929,nan,2.99573,2509.5
23,0.97325,0.94948,0.0158,0.00838,nan,2.99573,2625.6
24,0.9755,0.95588,0.01105,0.00795,nan,2.99573,2738.2
25,0.97625,0.96201,0.01085,0.00802,nan,2.99573,2853.2
26,0.97662,0.95588,0.01187,0.0086,nan,2.99573,2968.2
27,0.97562,0.95855,0.01249,0.0077,nan,2.99573,3081.1
28,0.97575,0.94485,0.01578,0.00885,nan,2.99573,3194.1
29,0.97375,0.94689,0.01586,0.00817,nan,2.99573,3307.1
30,0.97662,0.94888,0.01367,0.00688,nan,2.99573,3421.1
31,0.97862,0.95761,0.01074,0.00694,nan,2.99573,3535.0
32,0.97675,0.94608,0.01232,0.00644,nan,2.99573,3647.5
33,0.97737,0.95343,0.01198,0.0073,nan,2.99573,3760.7
34,0.979,0.95098,0.01162,0.00685,nan,2.99573,3875.5
35,0.97875,0.96078,0.01343,0.00649,nan,2.99573,3989.8
36,0.97937,0.96569,0.0085,0.00654,nan,2.99573,4103.2
37,0.9805,0.96691,0.00982,0.00688,nan,2.99573,4216.1
38,0.97988,0.95343,0.01269,0.00612,nan,2.99573,4331.0
39,0.98062,0.96078,0.0107,0.00649,nan,2.99573,4447.2
40,0.9795,0.96114,0.01023,0.00571,nan,2.99573,4561.0
41,0.97975,0.95466,0.01295,0.00633,nan,2.99573,4674.2
42,0.98088,0.96446,0.01094,0.00655,nan,2.99573,4787.7
43,0.98137,0.96758,0.01008,0.00626,nan,2.99573,4901.3
44,0.98162,0.96569,0.01092,0.00504,nan,2.99573,5018.6
45,0.98225,0.95984,0.01033,0.00472,nan,2.99573,5133.5
46,0.98375,0.96758,0.00922,0.00616,nan,2.99573,5248.9
47,0.98288,0.9728,0.00776,0.00462,nan,2.99573,5361.6
48,0.98325,0.96569,0.00875,0.00631,nan,2.99573,5475.2
49,0.98237,0.97181,0.0085,0.00512,nan,2.99573,5594.0
50,0.98325,0.95711,0.01118,0.00475,nan,2.99573,5743.2
